Descripción del Artículo,Precio Mayoreo,Proveedor
KETOPROFENO AMP 100MG/2ML X 100     ,18.69,Cobeca
KETOPROFENO AMP IV/IM 100MG X10     ,81.12,Cobeca
KETOPROFENO CAP 100 MG X 10 CLX     ,21.67,Cobeca
KETOPROFENO CAP 100 MG X 20 CLX     ,33.1,Cobeca
KETOPROFENO CAP 100 MG X 20 GENVEN  ,37.82,Cobeca
KETOPROFENO CAP 100 MG X 20 LA SANTE,34.89,Cobeca
KETOPROFENO CAP 50 MG X 12 CLX      ,22.76,Cobeca
KETOPROFENO COM/REC 100 MG X 10     ,14.12,Cobeca
KETOPROFENO INY IV 100MG/10ML X 1 KM,5.41,Cobeca
KETOPROFENO PVO I.V 100 MG X 1 ZAKI ,7.59,Cobeca
KETOPROFENO TAB 100 MG X 10 COF     ,29.59,Cobeca
KETOPROFENO TAB CUB/ENT 100MG X 20 P,21.96,Cobeca
KETOREL AMP 30MG/ML X 1             ,25.69,Cobeca
KETORO/TROM TAB/SUBL 30MGX4 LA SANTE,27.48,Cobeca
KETOROLAC TAB/REC 20 MG X 30 FARMA S,38.76,Cobeca
KETOROLAC TROMETAMINA AMP 30 MG/ML X,41.18,Cobeca
KETOROLACO AMP 30MG/1ML X 100       ,20.13,Cobeca
KETOROLACO TAB/REC 10 MG X 100 MVGA ,90.34,Cobeca
KETOVEN CREM 2% X 30 G              ,25.83,Cobeca
KIDCAL SUSP TUTTI FRUTI 300 MG X 180,64.52,Cobeca
KIMOD CAP/BL 3 MG X 7               ,23.85,Cobeca
KLAFENAC R CAP 100 MG X 10          ,24.92,Cobeca
KLAS CAP 100 MG X 20 ELMOR          ,28.22,Cobeca
KLAS JBE 120 ML                     ,27.88,Cobeca
KLAS JBE FCO X 60 ML                ,20.95,Cobeca
KLINCOSAL TAB/MAST UVA 202 MG/100MG ,49.67,Cobeca
KOLNASI COMP 500 MG X 30            ,171.87,Cobeca
"KONOFTAL MAX AMP SOL OFT 0,5MG/ML X ",32.16,Cobeca
"KONOFTAL SOL OFT 0,5MG/ML           ",84.61,Cobeca
KUARA SOL OFT 0.2% X 3ML            ,62.75,Cobeca
L ARGININA/L CITRULINA VAL CAP X 30 ,58.82,Cobeca
L-ARGININA CAP 500MG X 100 NOW      ,143.77,Cobeca
L-CARNITINA CAP 500 MG X 50         ,89.96,Cobeca
L-CARNITINA SOL ORAL 1G/10ML X 120 M,71.97,Cobeca
L-CARNITINE CAP 500 MG X 30 VAL NATU,67.06,Cobeca
L-GLUTAMINA CAP 500 MG X 30 VAL NATU,47.06,Cobeca
L-GLUTAMINA CAP X60                 ,91.49,Cobeca
L-TAURINA CAP 500 MG X 100 NOW      ,98.35,Cobeca
LABICIS CREM 50 MG X 20 G           ,24.75,Cobeca
LABIODERM CREM 5% X 10 G            ,27.32,Cobeca
LACRIDOS SOL OFT X 10 ML            ,26.22,Cobeca
LACRIDOS SOL OFT X 15 ML            ,32.88,Cobeca
LACRIFORT SOL OFT X 15 ML           ,33.59,Cobeca
LACRIGESTINA SOL/OFT X 15 ML        ,38.82,Cobeca
LACTOVAC LACTOBACILLUS ADIPHIL/PED 1,20.37,Cobeca
LACTOVAC LACTOBACILLUS ADIPHILUS 12 ,20.37,Cobeca
"LACTULOSA SOL ORAL 66,7G/100ML X 240",139.37,Cobeca
LAGRICOF SOL OFT 15 ML              ,47.76,Cobeca
LAGRIFRESH GTAS OCULARES 10 ML      ,13.99,Cobeca
"LAGRIMART AMP SOL OFT 0,5%/5 ML X 5 ",27.33,Cobeca
"LAGRIMART SOL OFT 0,5% X 5 ML       ",38.59,Cobeca
LAGRIMAS ARTIFICIALES SOL OFTX15ML  ,24.07,Cobeca
"LAGRIMPRO AMP SOL OFT 0,3%/5 ML X 5 ",27.33,Cobeca
"LAGRIMPRO SOL OFT 0,3% X 5 ML       ",32.16,Cobeca
"LAGRIOFTOL SOL OFT 0,3% X 15 ML     ",47.48,Cobeca
LAMEDOR C/ZABILA PED JBE X 120 ML   ,34.0,Cobeca
LAMEDOR COMPUESTO JBE 120 ML BIOF   ,31.18,Cobeca
LAMEDOR JBE 120 ML                  ,22.59,Cobeca
LAMEDOR/ZABILA JBE ADU X 120 ML     ,40.59,Cobeca
LAMOTRIGINA TAB 100 MG X 10 GEAG    ,8.24,Cobeca
LAMOTRIGINA TAB 100 MG X 100 GEAG   ,145.1,Cobeca
LAMOTRIGINA TAB 100 MG X 30 LAT     ,47.06,Cobeca
LAMOTRIGINA TAB ADU 100 MG X 28 CCM ,36.9,Cobeca
LAMTOX COM 100 MG X 30              ,81.49,Cobeca
LAMTOX COM 25 MG X 30               ,20.43,Cobeca
LANCERAN GTA 2.6 MG X 30 ML         ,13.19,Cobeca
LANCERAN JBE 5 MG/5 ML X 90 ML      ,11.56,Cobeca
LANCETAS BIONIME X 100              ,31.37,Cobeca
LANCETERO LANCING DEVICE GE X 1     ,52.29,Cobeca
LANOLZINC PDA TUB X 60 G            ,28.05,Cobeca
LANSOPRAZOL CAP 30 MG X 100 MVGA    ,113.63,Cobeca
LANSOPRAZOL CAP 30 MG X 14 CLX      ,26.26,Cobeca
LANSOPRAZOL CAP 30 MG X 28 CLX      ,39.4,Cobeca
LANTUS SOLOSTAR 3 ML/100 UI X 1 CART,238.29,Cobeca
LANTUS VIAL 100 U.I. 10 ML X 1      ,319.38,Cobeca
LANZEP COM 5 MG X 30                ,56.29,Cobeca
LASIX COM 20 MG X 24                ,22.51,Cobeca
LASIX COM 40 MG X 12                ,19.87,Cobeca
"LATACOF DUO SOL OFT 2,5 ML          ",113.76,Cobeca
"LATACOF SOL OFT 2,5 ML              ",105.04,Cobeca
"LATANO/TIMO SOL OFT 50MCG/5MLX 2,5ML",85.87,Cobeca
"LATANOPROST SOL OFT 0,005% X 3 ML ZU",38.42,Cobeca
LAXOPRO COMP REC 5 MG X 10          ,31.63,Cobeca
LECART SOL ORAL 1G/10ML X 120ML     ,48.33,Cobeca
LECART SOL ORAL 1G/10ML X 60ML      ,28.44,Cobeca
LECHE D/MAGNESIA SUP/ORAL SAB/MENTX1,41.18,Cobeca
LECHE MAGNESIA 120 ML ALFA          ,36.01,Cobeca
LECHE MAGNESIA 60 ML ALFA           ,28.56,Cobeca
LECHE MAGNESIA SUSP ORAL 8.5 G X 120,41.18,Cobeca
LECITHIN CAP 1200 MG X 100     NOW  ,107.83,Cobeca
LEFLUMAX COM/REC 500 MG X 7         ,8.5,Cobeca
LEPCETAM COM/REC 1000 MG X 30       ,182.48,Cobeca
LEPCETAM COM/REC 500 MG X 30        ,117.24,Cobeca
LEPRIT ENZIMATICO GRA 150 MG X 6    ,77.73,Cobeca
LEPRIT TAB 25 MG X 30               ,54.04,Cobeca
LEPTAZINE COM 10 MG X 24            ,48.37,Cobeca
LEPTAZINE COM 5 MG X 30             ,36.6,Cobeca
LERCANIDIPINA C/COM/REC 10MG X30 GNV,113.66,Cobeca
LESTECOL TAB/REC 40 MG X 30         ,67.06,Cobeca
LESTECOL TABR 20MG X 30             ,39.22,Cobeca
LETALOP COM 100 MG X 30             ,83.3,Cobeca
LETALOP COM 200 MG X 30             ,99.65,Cobeca
LETALOP COM 25 MG X 30              ,61.23,Cobeca
LETISAN CAP 500 MG X 10             ,15.39,Cobeca
LETISAN CAP 500 MG X 30             ,39.68,Cobeca
LETISAN GTA PED 20 ML               ,25.73,Cobeca
LETISAN SOL/ORAL 100MG/ML X 120 ML  ,29.66,Cobeca
LETISAN TAB/MAST 500 MG X 10        ,12.6,Cobeca
"LETROZOL COM/REC 2,5 MG X 30 DORO   ",396.74,Cobeca
LEVADURA D/CERVEZA CAP 500MGX60 ARC ,72.34,Cobeca
LEVADURA DE CERVEZA CAP 500 MG X 45 ,60.51,Cobeca
LEVAMOX TAB 750 MG X 10             ,43.97,Cobeca
LEVAX CAPB 50 MG X 1                ,3.91,Cobeca
LEVAX CAPB 50 MG X 2.               ,4.71,Cobeca
LEVECON SR TAB 1000 MG X 10         ,331.21,Cobeca
LEVEDALT COMP 500 MG X 30           ,116.57,Cobeca
LEVETIRACETAM COM 1000 MG X 60 DORO ,303.97,Cobeca
LEVETIRACETAM COM 500 MG X 60 DORO  ,235.03,Cobeca
LEVETIRACETAM JBE 100MG/ML X 300 ML ,246.0,Cobeca
LEVETIRACETAM JBE 100MG/ML X 300 ML ,263.06,Cobeca
LEVETIRACETAM TAB 1000 MG X 10      ,44.13,Cobeca
LEVETIRACETAM TAB 500 MG X 10       ,25.94,Cobeca
LEVETIRACETAM TAB 500 MG X 30 CLEO  ,90.47,Cobeca
LEVINZOL CAP/BLD 1000 MG X 30       ,53.68,Cobeca
LEVO ACI TAB/REC 500 MG X 4         ,11.21,Cobeca
LEVOCETIRIZINA TAB 5 MG X 10        ,15.76,Cobeca
LEVOCETIRIZINA TAB/REC 5 MG X 10 LA ,16.63,Cobeca
LEVODO/CARBID TAB ADU 250MG/25MG X 3,72.0,Cobeca
LEVODOPA/CARBIDOPA TAB 250MG/25MG X ,27.06,Cobeca
LEVOFERIN JBE 30MG/5ML X 90 ML      ,39.08,Cobeca
LEVOFLOX COMP/REC 750 MG X 10       ,50.67,Cobeca
LEVOFLOXACINA AMP 500 MG X 100 ML TA,17.02,Cobeca
LEVOFLOXACINA AMP 750 X 150 ML TAO  ,22.69,Cobeca
LEVOFLOXACINA BIOVITAK SOL 500MG X 1,18.3,Cobeca
LEVOFLOXACINA INF 500MG/100ML KM    ,26.14,Cobeca
LEVOFLOXACINA INF 750MG/250ML KMPLUS,43.14,Cobeca
LEVOFLOXACINA INF INY 500MG/100ML   ,10.04,Cobeca
LEVOFLOXACINA INF INY 500MG/100ML BL,45.49,Cobeca
LEVOFLOXACINA INF INY 500MG/100ML GL,52.29,Cobeca
LEVOFLOXACINA SOL INY  500 MG DAMPE ,13.61,Cobeca
LEVOFLOXACINA SOL INY  500MG/100ML I,20.43,Cobeca
"LEVOFLOXACINA SUSP P/INF IV 0,5% BIU",22.17,Cobeca
LEVOFLOXACINA TAB 500 GM X 10 ANG   ,25.1,Cobeca
LEVOFLOXACINA TAB 500 MG X 10 BMT   ,26.67,Cobeca
LEVOFLOXACINA TAB 500 MG X 100      ,136.41,Cobeca
LEVOFLOXACINA TAB 500 MG X 100 DPT  ,103.44,Cobeca
LEVOFLOXACINA TAB 500 MG X 100 GMP  ,188.39,Cobeca
LEVOFLOXACINA TAB 500MG X 7 GENFAR  ,26.14,Cobeca
LEVOFLOXACINA TAB 750 MG X 10 FARMA ,23.35,Cobeca
LEVOFLOXACINA TAB 750 MG X 10 GMS   ,40.13,Cobeca
LEVOFLOXACINA TAB 750 MG X 5        ,45.03,Cobeca
LEVOFLOXACINA TAB 750 MG X 7 LAT    ,47.06,Cobeca
LEVOFLOXACINA TAB/REC 500 GM X 10 BI,40.5,Cobeca
LEVOFLOXACINA TAB/REC 500 MG X 100 K,103.53,Cobeca
LEVOFLOXACINA TAB/REC 500 MG X 7    ,41.67,Cobeca
LEVOFLOXACINA TAB/REC 750 MG X 10 DI,49.57,Cobeca
LEVOFLOXACINO TAB 500 MG X 7 CCM    ,31.46,Cobeca
LEVOFLOXACINO TAB/REC 500 MG X 5 CLX,26.78,Cobeca
LEVOFLOXACINO TAB/REC 750 MG X 5 DOL,50.33,Cobeca
LEVOHEM INF INY FCO 500MG/100ML X 1 ,10.59,Cobeca
LEVOHEM INF INY FCO 750 MG/150 ML X ,23.53,Cobeca
"LEVONORGESTREL  TAB 1,5MG X1        ",12.35,Cobeca
LEVONORGESTREL TAB 0.75 MG X 2      ,16.01,Cobeca
LEVORAT TABR 5MG X 10               ,18.0,Cobeca
"LEVOSINA TS SOL OFT 0,5%            ",8.64,Cobeca
LEVOSULPIRIDE TAB 25 MG X 30        ,34.08,Cobeca
LEVOT TAB 100 MCG 10 X 10 BLI       ,37.65,Cobeca
LEVOTEC SOL IV 5 MG/ML X 500 MG X 10,48.37,Cobeca
LEVOTEC SOL IV 750 MG X 150 ML      ,65.36,Cobeca
LEVOTHYROXINE TAB 100 MCG X 50 RAVEL,22.77,Cobeca
LEVOTHYROXINE TAB 25 MCG X 50 RAVEL ,20.31,Cobeca
LEVOTHYROXINE TAB 50 MCG X 50 RAVEL ,20.89,Cobeca
LEVOTHYROXINE TAB 75 MCG X 50 RAVEL ,21.83,Cobeca
LEVOTIROXINA SOD TAB 100 MCG X 50 AL,40.34,Cobeca
LEVOTIROXINA SOD TAB 100MCGX10 DISTR,5.35,Cobeca
LEVOTIROXINA SOD TAB 50 MCG X 50 ALE,30.3,Cobeca
LEVOTIROXINA SODICA TAB 100 MG X 30 ,32.39,Cobeca
LEVOTIROXINA SODICA TAB 50 MCG X 30 ,28.37,Cobeca
LEVOTIROXINA TAB 100 MCG X 30 BIUMAK,21.81,Cobeca
LEVOTIROXINA TAB 100 MCG X 30 DAC   ,26.07,Cobeca
LEVOVAX TAB/REC 500 MG X 10         ,128.62,Cobeca
LEXIWELL-500 CAP 500 MG X 100       ,179.44,Cobeca
"LIBERDUX JBE 2,5MG/5ML X 60 ML      ",22.95,Cobeca
"LIBERDUX SOL ORAL 2,5MG/5ML X 60 ML ",21.13,Cobeca
LIDOCAINA AL 2% SOL INY AMP 30 ML X ,29.83,Cobeca
"LIDOCAINA C/ADRENALINA AMP 1,8ML X50",166.82,Cobeca
LIDOPINN AMP 5% X 2 ML              ,337.36,Cobeca
LINAZA CAP 500 MG X 30              ,25.61,Cobeca
LINAZA CAP 500 MG X 60 HERB         ,38.97,Cobeca
LINAZA LYA 25 G                     ,15.45,Cobeca
LINEZID SOL INY 600 MG/2MG/ML X 300 ,126.58,Cobeca
LINEZOLID/GLUCO SOL 600MG/5%W/V X 30,69.5,Cobeca
LINZOX TAB 600 MG X 10 CADUX        ,49.06,Cobeca
LIOLACTIL CAP X 20                  ,101.11,Cobeca
"LIOLACTIL SOB 1,5 G X 6             ",80.74,Cobeca
LIPACOMB TAB 10 MG/20MG X 30 FARMA  ,64.52,Cobeca
LIPONTAL TAB 900 MG X 10            ,26.55,Cobeca
LIPONTAL TAB 900 MG X 30            ,72.05,Cobeca
LIPOSINOL COMP 10MG/20MG X 30       ,64.58,Cobeca
LIPOSINOL COMP 10MG/40MG X 30       ,71.03,Cobeca
LISILET COM 10 MG X 30              ,62.5,Cobeca
LISILETIC COM 20 MG/12.5 MG X 30    ,116.08,Cobeca
LISIN BE SUPLEMENTO ALIMENTICIO 120 ,41.83,Cobeca
LISIN-BE JBE X 180 ML               ,22.4,Cobeca
LISOMUCIN JBE 4 MG X 120 ML         ,19.15,Cobeca
LISOMUCIN JBE 8 MG X 120 ML         ,22.55,Cobeca
"LIT ENEMA 10,8/4,5G PED X 67,5 ML   ",72.75,Cobeca
LIT ENEMA 16/6G ADU X 100 ML        ,75.18,Cobeca
LOC CAPI DERMAZOL 0.05% X 25 ML     ,69.28,Cobeca
LOC CORP FC AER ARNICA 64 G         ,34.8,Cobeca
"LOC IVERMED LYA 0,4% X 100 ML       ",39.15,Cobeca
LOC JAB SOLUHEX INTIMO 240 ML       ,32.68,Cobeca
LOC RECETT ANALGESICA SPRAY 60ML    ,28.27,Cobeca
"LOCERYL LACA P/UNAS 5% X 2,5 ML     ",203.75,Cobeca
LODAL TAB 10 MG X 30                ,41.26,Cobeca
LODAL TAB 20 MG X 30                ,57.3,Cobeca
LODESTAR HCT TAB/REC 50 MG/12.5 MG X,43.39,Cobeca
LODIPIN COM 10MG X 10               ,13.07,Cobeca
LODIPIN COM 5 MG X 10               ,13.07,Cobeca
LODIPIN COM/REC 10 MG X 30          ,30.07,Cobeca
LODIPIN VL CAP 10MG/160MG X 30      ,92.99,Cobeca
LODIPIN VL CAP 5MG/160MG X 30       ,75.82,Cobeca
LODIPIN VL CAP 5MG/80MG X 30        ,36.36,Cobeca
LOFLOX TAB 400 MG X 10              ,10.58,Cobeca
LOFLOX TAB 400 MG X 5               ,6.8,Cobeca
LOFNAC 50 SUP 50MG X10              ,24.88,Cobeca
LOGANIL JAB PED X 120 ML  AREX      ,32.71,Cobeca
LOGANIL JBE ADU X 120 ML            ,35.5,Cobeca
LOGAT COM LIB/PRO 2 MG X 20         ,26.14,Cobeca
LOKARIN JBE 5 MG/60 MG/5 ML X 60 ML ,31.37,Cobeca
LONGACEF CAP 400 MG X 5             ,340.54,Cobeca
LONGACEF COMR 400 MG X 5            ,28.23,Cobeca
LONGACEF SUSP 100 MG X 60 ML        ,225.68,Cobeca
LOPERAM TAB DISP 50 X 4             ,566.71,Cobeca
LOPERAM TAB X 10                    ,23.89,Cobeca
LOPERAMIDA CAP 2 MG X 10 GEAG       ,8.24,Cobeca
LOPERAMIDA CAP 2 MG X 100 GEAG      ,145.1,Cobeca
LOPERAMIDA TAB 2 MG X 100 MVGA      ,59.54,Cobeca
LORACERT JBE PED S/CEREZA X 60 ML   ,20.95,Cobeca
LORADEX JBE 1MG/ML /X 60ML PLUSANDEX,16.34,Cobeca
LORADEX JBE 1MG/ML X 30 ML          ,10.46,Cobeca
LORADEX TAB 10 MG X 10              ,7.45,Cobeca
LORATADIN/PSEUDOFED JBE 5MG/60MG X 6,15.32,Cobeca
LORATADINA AMBR CL SUSP 5MG/30MLX60M,21.55,Cobeca
LORATADINA COM 10 MG X 10 LETI      ,8.3,Cobeca
LORATADINA JBE 1MG/MG X 60 ML KMICEG,10.81,Cobeca
LORATADINA JBE 1MG/ML X 60 ML BIOQ  ,12.26,Cobeca
LORATADINA SOL ORAL 5MG/5ML X 60 ML ,22.3,Cobeca
LORATADINA SUSP 5MG/5ML X 60 ML BUKA,15.69,Cobeca
LORATADINA TAB 10 MG X 10           ,14.12,Cobeca
LORATADINA TAB 10 MG X 10  KIMICEG  ,7.2,Cobeca
LORATADINA TAB 10 MG X 10 BIOQ      ,6.54,Cobeca
LORATADINA TAB 10 MG X 10 CLX       ,11.82,Cobeca
LORATADINA TAB 10 MG X 10 LA SANTE  ,7.97,Cobeca
LORATADINA TAB 10 MG X 10 OFTALMI   ,9.9,Cobeca
LORATADINA TAB 10 MG X 10 SM        ,7.48,Cobeca
LORATADINA TAB 10 MG X 125 DISP OFTA,113.61,Cobeca
LORATADINA TAB 10 MG X 150 BLI X 10 ,1021.57,Cobeca
LORATADINA TAB 10 MG X 20 LA SANTE  ,17.91,Cobeca
"LORATADINA/BETAMET TAB 5/0,25 MG X 1",10.2,Cobeca
LORATAMED COM 10 MG X 12            ,6.61,Cobeca
LORAVAL JBE 5 MG/ML X 60 ML         ,17.06,Cobeca
LORAVAL TAB 10 MG X 10              ,13.2,Cobeca
LORECORT JBE SOL ORAL 60 ML         ,40.55,Cobeca
LOREX  JBE 1 MG/1 ML X 60 ML        ,13.07,Cobeca
LOREX COM 10 MG X 10                ,7.84,Cobeca
LOSAPRES PLUS TAB 100 MG/25 MG X 28 ,69.62,Cobeca
LOSAPRES PLUS TAB 50 MG/12.5 MG X 28,39.53,Cobeca
LOSART/HCT TAB/REC 100MG/25MGX10 LA ,22.89,Cobeca
LOSARTAN HCT TABR 100MG/25MG X30 LA ,61.79,Cobeca
LOSARTAN POSTASICO TAB 50MGX100 FAHD,187.58,Cobeca
LOSARTAN POT 50 MG X 15 CCM         ,12.8,Cobeca
LOSARTAN POT COM 100 MG X 28 CALIER ,65.36,Cobeca
LOSARTAN POT COM 50 MG X 10 GENVEN  ,10.94,Cobeca
LOSARTAN POT COMR 100MG X10 GENVEN  ,15.35,Cobeca
"LOSARTAN POT HTC COM 50/12,5 MG X 15",17.78,Cobeca
LOSARTAN POT TAB 50 MG X  30 BLUE   ,14.9,Cobeca
LOSARTAN POT TAB 50 MG X 10 CLX     ,15.01,Cobeca
LOSARTAN POT TAB 50 MG X 30 ANG     ,20.71,Cobeca
LOSARTAN POT TAB 50 MG X 30 BUKA    ,18.04,Cobeca
LOSARTAN POT TAB 50 MG X 30 KMPLUS  ,7.19,Cobeca
LOSARTAN POT TAB/REC 100 MG X 10 LA ,17.14,Cobeca
LOSARTAN POT TAB/REC 100 MG X 30 BIU,19.76,Cobeca
LOSARTAN POT TAB/REC 100 MG X 30 LA ,48.38,Cobeca
LOSARTAN POT TAB/REC 100MG X30 GLAFF,32.63,Cobeca
LOSARTAN POT TAB/REC 50 MG 7 X 20 BL,129.75,Cobeca
LOSARTAN POT TAB/REC 50 MG X 30 BIUM,9.88,Cobeca
LOSARTAN POT TAB/REC 50 MG X 30 LA S,27.8,Cobeca
LOSARTAN POT TAB/REC 50 MG X 300 LAP,75.6,Cobeca
LOSARTAN POT TAB/REC 50MG X14 LA SAN,15.14,Cobeca
LOSARTAN POT TAB/REC 50MG X30 GLAFF ,27.19,Cobeca
LOSARTAN POT TABR 50 MG X 20 KIMICEG,17.17,Cobeca
LOSARTAN POT/HIDROC 50/12.5MG X 10 K,9.32,Cobeca
"LOSARTAN POT/HIDROCLOR 50/12,5MGX30 ",31.37,Cobeca
LOSARTAN POTASICO COM/REC 100 MG X 2,1.65,Cobeca
LOSARTAN POTASICO COM/REC 100MG X 30,41.33,Cobeca
LOSARTAN POTASICO COM/REC 50MG X 30 ,29.83,Cobeca
LOSARTAN POTASICO COM/REC 50MG X 60 ,78.14,Cobeca
LOSARTAN POTASICO COMP/REC 100 MG X ,11.64,Cobeca
LOSARTAN POTASICO TAB 100 MG X 30 BU,31.37,Cobeca
LOSARTAN POTASICO TAB 50 MG X 100 DR,45.73,Cobeca
LOSARTAN POTASICO TAB 50 MG X 100 GM,42.41,Cobeca
LOSARTAN POTASICO TAB 50 MG X 30 ALE,19.4,Cobeca
LOSARTAN POTASICO TAB 50 MG X 30 DAC,21.57,Cobeca
LOSARTAN POTASICO TAB 50 MG X 30 MED,9.15,Cobeca
LOSARTAN POTASICO TAB ADU 50 MG X 30,18.56,Cobeca
LOSARTAN POTASICO TAB/REC 100MG X10 ,8.91,Cobeca
LOSARTAN POTASICO TAB/REC 50 MG X 30,33.76,Cobeca
LOSARTAN POTASICO TAB/REC 50 MG X 30,34.76,Cobeca
"LOSARTAN/HIDRO TAB 50MG/12,5MG X 30 ",25.1,Cobeca
LOSARTAN/HIDROC 50/12.5MG TABX15 LA ,21.01,Cobeca
"LOSARTAN/HTC COM/REC 50/12,5MG X 60 ",92.6,Cobeca
LOSARTARN POTASICO TAB 50 MG X 30 IN,29.66,Cobeca
LOSIL-C CREM 1% X 20 G              ,26.38,Cobeca
LOSIL-S SPRAY 1 % X 30 ML           ,34.52,Cobeca
LOTESOFT SUSP OFT EST X 5 ML        ,75.82,Cobeca
LOWPRES SOL INY 150MCG/ML X 5 BEHREN,160.88,Cobeca
LOXETINE TAB 30 MG X 30             ,27.29,Cobeca
LUDROX TAB/REC 75 MG X 30           ,41.83,Cobeca
LUMBAX TAB 200 MG X 10              ,5.97,Cobeca
LUMBAX TAB 400 MG DIS 25 X 2        ,102.94,Cobeca
LUMBAX TAB 400 MG X 10              ,12.0,Cobeca
LUMBAX TAB 600 MG DIS 25 X 4        ,314.05,Cobeca
LUMBAX TAB 600 MG X 10              ,20.12,Cobeca
LUMBAX TAB 800 MG X 6               ,23.93,Cobeca
LYFLOX SOL OFT 3MG/ML X 5CC         ,4.8,Cobeca
LYMOZ DT TAB 50 MG X 100            ,57.77,Cobeca
LYRICA TAB 75 MG X 30               ,226.75,Cobeca
MAALOX PLUS SUSP MENTA 180 ML       ,69.74,Cobeca
MAALOX SUSP ORAL SABOR MENTA 180 ML ,57.5,Cobeca
MAALOX SUSP REFLUX 180 ML           ,107.45,Cobeca
MAALOX TAB/MAST X 50                ,99.17,Cobeca
MACA CAP 500 MG X 30                ,38.99,Cobeca
MACA CAP 500 MG X 60 HERB           ,61.27,Cobeca
MACRODANTINA CAP 50 MG X 30         ,72.26,Cobeca
MADECASSOL PVO AL 2% X 10 G         ,66.12,Cobeca
MADECASSOL PVO AL 2% X 5 G          ,41.35,Cobeca
MADECASSOL UNG 1% X 10 G            ,34.67,Cobeca
MADECASSOL UNG AL 1% X 20 G         ,53.91,Cobeca
MADECASSOOL TAB 10 MG X 30          ,61.14,Cobeca
MAGALEX CAP MAGNESIO 100 MG X 30    ,65.81,Cobeca
MAGALEX CAP MAGNESIO 100 MG X 60    ,96.77,Cobeca
MAGNESIO AMINOQ CAP/BLD 200 MG X 30 ,67.33,Cobeca
MAGNESIO CAP 400 MG X 50 PRIMAV     ,58.89,Cobeca
MAGNESIO CAP 500 MG X 60 CRIS       ,59.44,Cobeca
MAGNESIO GLICINATO CAP X 60         ,56.13,Cobeca
MAGNESIUM CAP 500 MG X 60           ,59.02,Cobeca
MAGNESIUM TAB 500 MG X 30 VAL NATURA,57.52,Cobeca
MAILEN COM 5 MG X 10                ,19.61,Cobeca
MAILEN COM 5 MG X 30                ,37.91,Cobeca
MAILEN JBE 2.5 MG/5 ML X 50 ML      ,23.53,Cobeca
MAITE AMP 50/50MG X1                ,23.83,Cobeca
MALEADEX CAP/BLD X 30               ,30.72,Cobeca
MANITOL SOL INY 18% NUM 38 X 500 ML ,50.0,Cobeca
MANZANILLA FLORES 5 G SOB X 50      ,266.24,Cobeca
MAPURITE CAP 300 MG X 90 ARCO IRIS  ,43.41,Cobeca
MARADEX SUSP OFT X 5 ML             ,31.25,Cobeca
MARTESIA CAP 150 MG X 14            ,47.06,Cobeca
MARTESIA CAP 300 MG X 14            ,71.9,Cobeca
MARTESIA CAP 75 MG X 14             ,26.14,Cobeca
MATERNAVIT CAPB X 30                ,82.35,Cobeca
MATILOL SOL OFT AL 0.50% X 6 ML     ,31.9,Cobeca
MAXTHIO AMP 4 MG/2ML X 6            ,89.07,Cobeca
MB-ACTIVE SOL IM/IV X 5             ,165.61,Cobeca
MEDAZOL COMP 500 MG X 20            ,9.66,Cobeca
MEDIGRIP COM 500/2/30MG DIA X 70BLI ,1438.43,Cobeca
MEDROXIPROGESTERONA SOL INY 150MG/ML,40.26,Cobeca
MEGAMOX SOL IV 400 MG/250 ML        ,102.5,Cobeca
MEGAVITAL COMP/REC 10 MG X 30       ,50.03,Cobeca
MELATONINA CAP/BL 3 MG X 60         ,66.9,Cobeca
MELATONINA CAP/BL 5 MG X 30 BIOFAR  ,34.22,Cobeca
MELATONINA VAL CAP 3 MG X 30        ,60.78,Cobeca
MELAX PVO X 200GR                   ,101.45,Cobeca
"MELCOX SOL INY 15 MG/ 1,5 ML X 3 MEY",82.22,Cobeca
MELIGEN/MEMANTINA TAB 10 MG X 30    ,123.16,Cobeca
MELOVAX CAP/BLD 15 MG X 10          ,22.64,Cobeca
MELOXICAM COM 15 MG X 10 GENVEN     ,28.89,Cobeca
MELOXICAM COM 15 MG X 10 OFTALMI    ,22.77,Cobeca
MELOXICAM COM 7.5 MG X 10 OFTALMI   ,20.59,Cobeca
MELOXICAM TAB 15 MG X 10 KIMICEG    ,17.14,Cobeca
MELOXICAM TAB 15 MG X 10 LA SANTE   ,26.24,Cobeca
MELOXICAM TAB 15 MG X 10 LAT        ,15.69,Cobeca
MELOXICAM TAB 15 MG X 100 MVGA      ,81.16,Cobeca
"MELOXICAM TAB 7,5 MG X 10 LA SANTE  ",20.44,Cobeca
MEMANTINA COM 10 MG X 56 DORO       ,200.24,Cobeca
MEMANTINA TAB 10 MG X 14 KM         ,15.1,Cobeca
MEMANTINA TAB 10 MG X 28            ,54.05,Cobeca
MEMANTINA TAB 20 MG X 10            ,23.35,Cobeca
MEMANTINA TAB/REC 10 MG X 14 BIUMAK ,93.63,Cobeca
MEMANTINA/CLORH TAB/REC 10MG X30 LAP,241.07,Cobeca
MEMANTINE TAB 10 MG X 10            ,17.81,Cobeca
MEMANTINE TAB 5 MG X 30             ,41.61,Cobeca
MEN XTRA PERFORMANCE TAB X 30       ,71.88,Cobeca
MENISTIN TAB/REC 16 MG X 21         ,55.87,Cobeca
