Descripción del Artículo,Precio Mayoreo,Proveedor
PENICILINA G BENZATINICA 2.400.000 UI I.M AMP FAHD,7.31,Vitalclinic
PENICILINA G BENZATINICA AMP I.M 2.400.000 MORRO,5.16,Vitalclinic
PENICILINA G BENZATINIZA AMP I.M 1.200.000 UI DPT,3.44,Vitalclinic
PENICILINA G BENZATINIZA SOLUCION INYECTABLE I.M X 1 AMPOLLA 2.400.000 DPT,6.45,Vitalclinic
PENICILINA G SODICA 1.000.000 U.I SOLUCION INYCTABLE I.M - I.V X1 AMPOLLA EL MORRO,2.58,Vitalclinic
PENICILINA G SODICA SOLUCION INYECTABLE I.M X 1 AMPOLLA1.000.000UI DPT,2.58,Vitalclinic
PENTOXIFILINA 400 MG X 30 COMPRIMIDOS PSICOPHARMA,83.37,Vitalclinic
PEREBRON 28 MG / 5 ML JARABE PEDIATRICO FRAMBUESA 120 ML,24.95,Vitalclinic
PEREBRON 28 MG / 5 ML JARABE PEDIATRICO MIEL & LIMON 120 ML,28.39,Vitalclinic
PERIDONT SOLUCION BUCAL 0.12% 240 ML,25.38,Vitalclinic
PERLAVIS FEMME BAÑO INTIMO 200 ML,32.84,Vitalclinic
PERLAVIS FEMME BAÑO INTIMO 360 ML,42.22,Vitalclinic
PERLAVIS FEMME TEENS BAÑO INTIMO CON EXTRACTO DE MANZANILLA 200ML,34.23,Vitalclinic
PERLAVIS HOMME BAÑO INTIMO 200ML,33.93,Vitalclinic
PEROXIDO DE BENZOILO 10% GEL 30 GR SGG,16.35,Vitalclinic
PERTEN 250 MG X 20 TABLETAS,64.27,Vitalclinic
PERTEN GEL 1% 20 GR,25.47,Vitalclinic
PHARMAFIX (HYPAFIX) 10 CM X 10 M / 1 UND PHARMAPLAST,46.31,Vitalclinic
PHARMAFIX 15CMX10M X1UND PHARMAPLAST,58.39,Vitalclinic
PHARMAFIX 20CMX10M  X1UND PHARMAPLAST,73.66,Vitalclinic
PHARMAPORE (POSTPARTO) 10 CM X 25 CM / 1 UND PHARMAPLAST,4.49,Vitalclinic
PHARMAPORE STERILE 10 CM / 35 CM X 1 UNIDAD PHARMPLAST,6.29,Vitalclinic
PHARMATINEX X 30 CAPSULAS,111.85,Vitalclinic
PHARSANA GEL ANTIBACTERIAL 220ML,15.47,Vitalclinic
PHARSANA JABON ANTIBACTERIAL 220ML,21.46,Vitalclinic
PHARSANA SPLASH ANTIBACTERIAL 200ML,17.47,Vitalclinic
PHESTAL 100 MG / 5 ML SUSPENSION ORAL 30 ML,61.52,Vitalclinic
PHESTAL 500 MG X 6 TABLETAS,47.32,Vitalclinic
PHITOSS 7 MG SOLUCION ORAL 100 ML,31.83,Vitalclinic
PIMPO CENTRO DE CAMBIOS PARA BEBES X 10 UNIDADES,28.94,Vitalclinic
PINVEX 5 G - 1 G SOLUCION TOPICA BUCAL 10 ML,43.88,Vitalclinic
PIPERACILINA-TAZOBACTAM AMP I.V 4.5G I.V KMPLUS,54.21,Vitalclinic
PIPERACILINA-TAZOBACTAM AMP I.V 4.5G NORSTRAY&NUART,43.02,Vitalclinic
PIPERACILINA-TAZOBACTAM AMP I.V 4.5MG VITALIS,52.91,Vitalclinic
PIPERZAN JARABE 120 ML QUIM-FAR,14.2,Vitalclinic
PIRACETAM 800MG X10TAB  JMW,42.59,Vitalclinic
PIRANTEL 250MG X10TAB COASPHARMA,22.8,Vitalclinic
PIROXICAM 0.5% GEL 30 GR COASPHARMA,15.06,Vitalclinic
PIRQUET 120MG X10TAB,28.82,Vitalclinic
PISACAINA 2% 20 MG / 50 ML SOLUCION INYECTABLE PISA,28.39,Vitalclinic
PISAURIT 20 MG X 28 CAPSULAS PISA,27.1,Vitalclinic
PLAN B X2TAB,11.19,Vitalclinic
PLANIFERT 2 MG - 0.03 MG X 21 COMPRIMIDOS,88.62,Vitalclinic
PLAQUINOL 200 MG X 20 TABLETAS,135.94,Vitalclinic
PLENUX A-Z X60TAB,44.31,Vitalclinic
PLEUR-EVAC ADULT/ PEDI (TELEFLEX),817.38,Vitalclinic
PLEXAMIN JARABE 120 ML,42.16,Vitalclinic
PLIDAN 10 MG / ML SOLUCION GOTAS 20 ML,49.9,Vitalclinic
PLIDAN COMPUESTO SOLUCION INY USO I.M / I.V X 1 DOSIS,46.03,Vitalclinic
PLIDAN COMPUESTO X 10 COMPRIMIDOS,61.26,Vitalclinic
POLI - OTICO SOLUCION GOTAS 5 ML,46.89,Vitalclinic
POLIAMIN SOL 10% 500ML,226.8,Vitalclinic
POLIMAIS + IMUNIDADE  X 60 CAPSULAS,24.09,Vitalclinic
POLIMAIS LACTULOSA SOLUCION ORAL 120 ML,12.91,Vitalclinic
POLIMAIS POLIVITAMINICO A - Z  MINERALES X 60 CAPSULAS,21.08,Vitalclinic
POLOL 40MG X30COMP,13.77,Vitalclinic
POLTAX  50 MG X 20 COMPRIMIDOS,6.02,Vitalclinic
PONDS CREMA BIOHIDRATANTE 100GR,33.73,Vitalclinic
PONDS CREMA BIOHIDRATANTE 50 GR,19.26,Vitalclinic
PONDS CREMA CLARANT B3 PIEL BALANCEADA A SECA 50 GR,26.95,Vitalclinic
PONDS CREMA CLARANT B3 PIEL GRASA 100 GR,39.42,Vitalclinic
PONDS CREMA CLARANT B3 SECA 100 GR,39.42,Vitalclinic
PONDS CREMA CON PEPINO 100 GR,19.16,Vitalclinic
PONDS CREMA DE LIMPIEZA 95GR,19.16,Vitalclinic
PONDS CREMA H PIEL SUAVE E HIDRATADA 100 GR,32.54,Vitalclinic
PONDS CREMA H PIEL SUAVE E HIDRATADA 50 GR,19.26,Vitalclinic
PONDS CREMA REJUVENESS 50 GR,25.95,Vitalclinic
PONDS CREMA REVUJENESS 100 GR,43.02,Vitalclinic
PONDS CREMA S HUMECTANTE NUTRITIVA 100GR,33.93,Vitalclinic
PONDS CREMA S HUMECTANTE NUTRITIVA 50GR,22.26,Vitalclinic
POSLOV 1.5 MG X 1 TABLETA,3.44,Vitalclinic
POTAX 10 mEq X 100 TABLETAS,167.78,Vitalclinic
POWER ONE BATERIAS P10 BLISTER X 6 UNIDADES,52.9,Vitalclinic
POWER ONE BATERIAS P13 BLISTER X 6 UNIDADES,52.9,Vitalclinic
POWER ONE BATERIAS P312 BLISTER X 6 UNIDADES,52.9,Vitalclinic
POWER ONE BATERIAS P675 BLISTER X 6 UNIDADES,52.9,Vitalclinic
PRABISO 5 MG X 30 TABLETAS,10.84,Vitalclinic
PRACIPRO 500MG X6TAB,6.63,Vitalclinic
PRAFENAC 100MG X10TAB,4.65,Vitalclinic
PRALINA 75MG X14CAPS,32.7,Vitalclinic
"PRAMIPEXOL 0,5 MG X 30 TABLETAS NIO",27.53,Vitalclinic
PRAVANCO 500 MG X 1 AMP,24.01,Vitalclinic
PRAVIR 400MG X 10 TABLETAS,10.84,Vitalclinic
PRAXONA 150 MG X 24 COMPRIMIDOS,52.4,Vitalclinic
PRAZOLID 600MG X10TAB,74.77,Vitalclinic
PRAZOMEDC 20MG X10TAB,3.96,Vitalclinic
PREDNABENE SUSP ORAL 15MG/5ML  60ML,73.13,Vitalclinic
PREDNISOLONA 3 MG / ML JARABE 60 ML SAGA,36.57,Vitalclinic
PREDNISOLONA 5 MG X 30 TABLETAS ANGELUS,12.48,Vitalclinic
PREDNISOLONA 5MG X 10 TABLETAS KMPLUS,5.59,Vitalclinic
PREDNISOLONA 5MG X10TAB LAND,6.02,Vitalclinic
PREDNISONA 5 MG X 10 TABLETAS CALOX,11.62,Vitalclinic
PREDNISONA 5 MG X 10 TABLETAS CALOX,10.5,Vitalclinic
PREDNISONA 5 MG X 10 TABLETAS GENCER,14.2,Vitalclinic
PREDNISONA 5 MG X 20 TABLETAS NEOLPHARMA,11.62,Vitalclinic
PREDNISONA 5 MG X 30 TABLETAS CALOX,23.23,Vitalclinic
PREDNISONA 50 MG X 10 TABLETAS CALOX,35.28,Vitalclinic
PREDNISONA 50 MG X 10 TABLETAS GENCER,37.86,Vitalclinic
PREDNISONA 5MG X10TAB (BLISTER) DISTRILAB,6.45,Vitalclinic
PREDNISONA 5MG X10TAB ZAKI,4.3,Vitalclinic
PREGABALINA 150 MG X 10 TABLETAS BRIX MEDIC,9.03,Vitalclinic
PREGABALINA 75 MG X 10 CAPSULAS BRIX MEDIC,6.02,Vitalclinic
PREGABALINA 75MG X10TAB BIOMEDIC,18.07,Vitalclinic
PREGABALINA 75MG X10TAB JMW,12.91,Vitalclinic
PRELIVAL 150 MG X 20 CAP,66.25,Vitalclinic
PRELIVAL 75 MG X 20 CAP,45.17,Vitalclinic
PRESIDERM UNG 2% 15 GR,33.13,Vitalclinic
PREVEGINAT 75 MCG X 28 COMPRIMIDOS,78.3,Vitalclinic
PREVERAL CON DEXTROMETORFANO JARABE  120 ML,37.43,Vitalclinic
PRIFIXIM - 400 - 400 MG X 10 TABLETAS,43.45,Vitalclinic
PRIFOL INJ - 5 MG I.M / IV X 1 AMP,13.77,Vitalclinic
PRIGABA 150MG X10TAB JAYWIN,16.35,Vitalclinic
PRIGABA 75MG X10TAB JAYWIN,10.76,Vitalclinic
PRIMADERM CREMA 30 GR UNILINK,24.09,Vitalclinic
PRIMANT 10 MG X 10 TABLETAS,16.35,Vitalclinic
PRISERT 50 MG X 10 TABLETAS,10.32,Vitalclinic
PRISMADARONE 200 MG X 10 TABLETAS,15.49,Vitalclinic
PRISMAROX 20MG X10TAB  JAYWIN,12.05,Vitalclinic
PRISMATREX 50 MG X 1 AMPOLLA I.V / I.M - 2 ML,43.45,Vitalclinic
PRIVAL 160 MG X 10 TABLETAS,25.81,Vitalclinic
PRIVAL- 80 MG X 10 TAB,12.48,Vitalclinic
PROBENTOL HIDRATANTE PARA CABELLO Y PIEL SPRAY 50ML,21.08,Vitalclinic
PROBIOTIC - 10 25 BILLON X 50 CAPSULAS NOW,309.74,Vitalclinic
PROBIS 2.5 MG X 30 TABLETAS,10.5,Vitalclinic
PROBIS 5 MG X 30 TABLETAS,10.84,Vitalclinic
PRODERMA  SHAMPOO  ALMENDRA  360 ML,21.96,Vitalclinic
PRODERMA  SHAMPOO  ANTICAIDA 360 ML,21.96,Vitalclinic
PRODERMA  SHAMPOO ARGAN 360 ML,21.96,Vitalclinic
PRODERMA ACONDICIONADOR ALMENDRA  360 ML,21.46,Vitalclinic
PRODERMA ACONDICIONADOR ANTICAIDA 360 ML,21.46,Vitalclinic
PRODERMA ACONDICIONADOR ARGAN 360 ML,21.46,Vitalclinic
PRODERMA GEL FIJADOR EXTRA POWER 230 ML,15.97,Vitalclinic
PRODERMA GEL FIJADOR WET LOOK 230 ML,15.97,Vitalclinic
PRODERMA MASCARILLA NUTRI-REPARADORA ALMENDRAS 250ML,24.95,Vitalclinic
PRODERMA MASCARILLA NUTRI-REPARADORA ANTICAIDA 250ML,24.95,Vitalclinic
PRODERMA MASCARILLA NUTRI-REPARADORA ARGAN  250ML,24.95,Vitalclinic
PRODERMA SHAMPOO PARA NIÑOS CALENDULA  250ML,21.96,Vitalclinic
PRODERMA SHAMPOO PARA NIÑOS LAVANDA  250ML,21.96,Vitalclinic
PRODIL 60 MG X 10 TABLETAS,11.19,Vitalclinic
PROGEST 200MG X30CAPS,260.27,Vitalclinic
PROGESTERONA 100 MG X 30 TABLETAS KMPLUS,85.61,Vitalclinic
PROGESTERONA 200 MG X 30 TABLETAS CLEO,110.99,Vitalclinic
PROGESTERONA 200 MG X 30 TABLETAS KMPLUS,107.55,Vitalclinic
PROGLYBEN 5 MG X 10 TABLETAS,5.16,Vitalclinic
PROKAL CON FIBRA 400 GR,195.12,Vitalclinic
PROKAL DIABETICO CON FIBRA 400 GR,195.12,Vitalclinic
PROKIDS 1G X30 SOBRES CALOX,53.9,Vitalclinic
PROLASTAT 0.5MG X4TAB,113.57,Vitalclinic
PROLMETAN 20 MG X 10 TABLETAS JAYWIN,9.89,Vitalclinic
PROMEDINA 2-7.5 MG / 5 ML SOLUCION ORAL120 ML,36.14,Vitalclinic
PROPOFOL 200 MG / 20 ML EMULSION X 1 AMPOLLA VITALIS,62.81,Vitalclinic
PROPOWEL AMP 200MG 20 ML,34.42,Vitalclinic
PROPRANOLOL 40 MG X 20 TABLETAS BIOTECH,26.67,Vitalclinic
PROPRANOLOL 40MG X10TAB INMENOL,7.74,Vitalclinic
PROPRANOLOL 40MGX 20 TAB PLUSANDEX,12.05,Vitalclinic
PROQUETA - 100 / 100 MG X 10 TABLETAS,10.76,Vitalclinic
PROSOLVIT GOTAS 15ML,49.47,Vitalclinic
PROSTALIFE X 30 CAPSULAS,77.44,Vitalclinic
PROSTANAT 540 MG X 60 CAPSULAS NATURAL SYSTEMS,80.02,Vitalclinic
PROSTINAT X 60 CAPSULAS NATURAL PREMIUM,66.25,Vitalclinic
PROTOSULFIL CREMA 1% 30 GR,53.34,Vitalclinic
PROVASK 5MG X10TAB JAYWIN,3.87,Vitalclinic
PROVATOR 40MG X10TAB,8.17,Vitalclinic
PROVEN 75 MG X 10  TABLETAS,12.91,Vitalclinic
PROVICAR 1 G / 10 ML SOLUCION ORAL 180 ML,73.99,Vitalclinic
PROVIM X 20 TABLETAS,24.09,Vitalclinic
PROVUNI 10 MG X 28 TABLETAS,72.27,Vitalclinic
PROVUNI 5 MG X 30 TABLETAS,48.18,Vitalclinic
PROXETINE 20 MG X 10 TABLETAS,4.73,Vitalclinic
PROXIME 750 MG X 5 COMPRIMIDOS,53.95,Vitalclinic
PRURICA 100 MG - 2.5 MG  X 7 SUPOSITORIOS RECTALES,73.13,Vitalclinic
PRURICA 5 GR / 1 GR CREMA RECTAL CON APLICADOR  20 GR,73.13,Vitalclinic
PSORIASIMED 10-4-0.16% 30G LYA,26.67,Vitalclinic
PULMO GAMMA SABOR VAINILLA 400 GR,195.12,Vitalclinic
PURA+ PROTECTOR DEDOS PIES OVALES,25.95,Vitalclinic
PURINOL 100 MG X 10 TABLETAS,5.42,Vitalclinic
PYLOOCAIN 0.05% - 0.1% - 2.5% HEMORROIDES UNGUENTO 30 GR,31.83,Vitalclinic
QUANOX 0.6% GOTAS 5ML (IVERMECTINA),31.83,Vitalclinic
QUERCETOL 500 MG X 10 TABLETAS,56.18,Vitalclinic
QUETIAPINA 100 MG X 10 TABLETAS JMW,13.34,Vitalclinic
QUETIAPINA 100 MG X 30 TABLETAS PSICOFARMA,108.41,Vitalclinic
QUETIAPLUS 25 MG X 10 TABLETAS,8.17,Vitalclinic
QUINCHONCHO 0.150 G X 70 CAPSULAS ABEJITA,35.28,Vitalclinic
QUINCHONCHO 300 MG X 60 CAPSULAS NATURAL PREMIUN,59.8,Vitalclinic
QUINOFTAL 0.3% SOLUCION OFTALMICA 5 ML,28.22,Vitalclinic
RANITIDINA 50 MG / 2 ML SOLUCION INYECTABLE I.M / I.V X 1 AMPOLLA BRIX MEDIC,2.15,Vitalclinic
RANITIDINA 75 MG SOLUCION ORAL 100 ML JMW,46.46,Vitalclinic
RANITIDINA AMP I.M / I.V - 50 MG / 2 ML BALAXI,6.02,Vitalclinic
RARIVIT CALCIO 600 MG X 60 COMPRIMIDOS,34.93,Vitalclinic
RARIVIT CALCIO SUPLEMENTO VITAMINICO JARABE 250 ML,28.82,Vitalclinic
RARIVIT GOTAS SABOR TUTTI FRUTTI 20 ML,20.65,Vitalclinic
RARIVIT HAIR X 30 CAPSULAS,30.11,Vitalclinic
RARIVIT IMUNO X30CAP,28.39,Vitalclinic
RECOLECTOR DE HECES X1 H.M.D MEDICAL,1.4,Vitalclinic
RECOLECTOR DE ORINA PEDIATRICO X1 100ML BRIUT,2.0,Vitalclinic
RECOLECTOR DE ORINA X1 H.M.D MEDICAL,2.2,Vitalclinic
REDUBEN 100 MG X 10 TABLETAS,34.42,Vitalclinic
REDUBEN 100 MG X 10 TABLETAS,27.53,Vitalclinic
REDUGRAS X 30 CAP,80.45,Vitalclinic
REFLUXYL 0.400 G - 0.375 G / 15 ML SUSPENSION ORAL 120 ML,80.45,Vitalclinic
REGULIP 10 MG X 30 TABLETAS,84.32,Vitalclinic
REGULIP MOROCHO 10 MG X 10 TABLETAS,37.43,Vitalclinic
REHIDRAZOL SABOR NARANJA SOLUCION ORAL 450 ML,23.66,Vitalclinic
REHIDRAZOL SABOR NATURAL SOLUCION ORAL 450 ML,23.66,Vitalclinic
REHIDROSOL SUERO SABOR FRAMBUESA 600 ML,39.58,Vitalclinic
REHIDROSOL SUERO SABOR FRESA 600 ML,39.58,Vitalclinic
REHIDROSOL SUERO SABOR MANZANA 600 ML,42.59,Vitalclinic
REHIDROSOL SUERO SABOR UVA 600 ML,39.58,Vitalclinic
REMINALET 20 MG - 12.5 MG X 30 COMPRIMIDOS,41.3,Vitalclinic
RESFEDRYL 400 MG - 4 MG - 4 MG X 20 TABLETAS,15.92,Vitalclinic
REVERSAIR 4 MG X 10 TABLETAS,5.85,Vitalclinic
REVERSAIR 5MG X10TAB,6.63,Vitalclinic
REXONA JABON ANTIBACTERIAL AVENA 120 GR,9.58,Vitalclinic
REXONA JABON ANTIBACTERIAL BAMBOO 120GR,7.59,Vitalclinic
REXONA JABON ANTIBACTERIAL FRESH 120GR,9.58,Vitalclinic
REXONA JABON ANTIBACTERIAL LIMPIEZA 120GR,9.58,Vitalclinic
REXONA MOTION SENSE TONO PERFECTO ANTITRANSPIRANTE EN SPRAY 48HRAS 150ML,29.17,Vitalclinic
REXONA STAY FRESH ANTITRANSPIRANTE EN BARRA  48HRAS 50GR,28.94,Vitalclinic
REXONA STAY FRESH ANTITRANSPIRANTE ROLL ON 48HRAS 50ML,16.77,Vitalclinic
REXONA STAY FRESH BAMBOO & ALOE VERA ANTITRANSPIRANTE EN SPRAY 48HRAS 150ML,33.83,Vitalclinic
REXONA TALCO EFFCIENT 55 GR,18.46,Vitalclinic
REXONA TONO PERFECTO ANTITRANSPIRANTE ROLL ON 48HRAS 50ML,16.87,Vitalclinic
REXONA V8 FORMEN ANTITRANSPIRANTE EN BARRA 50GR,30.04,Vitalclinic
RHELEN ACEITE CREMOSO DE ARNICA 250ML,31.74,Vitalclinic
RHELEN ARNICA PLUS 100 GR,24.65,Vitalclinic
RHELEN ARNICA PLUS CRISTAL 100 GR,24.65,Vitalclinic
RHELEN ARNICA PLUS CRISTAL 250 GR,40.92,Vitalclinic
RHELEN ARNICA PLUS SPRAY 120 ML,24.65,Vitalclinic
RHELEN ARNICA PLUS TARRO 250 GR,40.42,Vitalclinic
RHELEN ARNICA ROLL ON 90 ML,18.96,Vitalclinic
RHELEN ARNICA ROLL ON KIDS 90 ML,17.07,Vitalclinic
RHELEN BABY COLONIA SIN ALCOHOL 120ML,19.46,Vitalclinic
RHELEN BABY COLONIA SIN ALCOHOL 240ML,29.84,Vitalclinic
RHELEN BABY CREMA HUMECTANTE 120 ML,17.07,Vitalclinic
RHELEN BABY CREMA HUMECTANTE 240 ML,22.76,Vitalclinic
RHELEN BODY CARE TROPICAL 400ML,20.86,Vitalclinic
RHELEN BODY FRESH 400ML,22.76,Vitalclinic
RHELEN CREMA BABY DERMOPROTECTORA 120GR,26.55,Vitalclinic
RHELEN CREMA CORPORAL CON VITAMINA E 400ML,21.36,Vitalclinic
RHELEN CREMA REFRESCANTE PARA LOS PIES  250GR,34.63,Vitalclinic
RHELEN GEL COOL ICE CON EUCALIPTO 250 GR,37.03,Vitalclinic
RHELEN GEL COOL ICE CON MENTOL 250 GR,37.03,Vitalclinic
RHELEN SOLUCION JABONOSA INTIMA 250 ML,24.65,Vitalclinic
RHOPHYLA 300MG (1500UI/UI) (RHOGAN),1118.52,Vitalclinic
RIDAL 1 MG SOLUCION ORAL 20 ML,39.15,Vitalclinic
RIDAL 1 MG X 20 TABLETAS,36.57,Vitalclinic
RIDAL 2 MG X 20 TABLETAS,43.45,Vitalclinic
RIDAL 3MG  X 20TAB,58.94,Vitalclinic
RIFAMIX 550 MG X 10 COMPRIMIDOS,140.59,Vitalclinic
RIFAMPICINA 300 MG X 4 CAPSULAS VINCENTI,35.88,Vitalclinic
RINOLAST 120 MG X 10 TABLETAS,43.02,Vitalclinic
RINOT 325 MG - 32 MG - 4 MG X 12 CAPSULAS,20.22,Vitalclinic
RIÑOHEPATOL 500MG X60CAPS,54.21,Vitalclinic
RISPERIDONA 1 MG X 10 TABLETAS UNICURE,7.31,Vitalclinic
RISPERIDONA 1 MG X 20 TABLETAS NIO,10.32,Vitalclinic
RISPERIDONA 2 MG X 10 TABLETAS UNICURE,8.78,Vitalclinic
RISPERIDONA 2 MG X 20 TABLETAS CALOX,28.39,Vitalclinic
RISPERIDONA 2 MG X 20 TABLETAS NIO,14.63,Vitalclinic
RISPERIDONA 2 MG X 20 TABLETAS PSICOFARMA,28.39,Vitalclinic
RISPERIDONA 3 MG X 10 TABLETAS JMW,22.37,Vitalclinic
RISPERIDONA 3 MG X 20 TABLETAS NIO,23.23,Vitalclinic
RIVAROXABAN 10 MG X 30 TABLETAS MEDRIKHA,72.27,Vitalclinic
RIVAROXABAN 15MG X30TAB DISTRILAB,120.46,Vitalclinic
RIVAROXABAN 20 MG X 30 TABLETAS MEDRIKHA,96.36,Vitalclinic
RIVAROXABAN 20MG X28TAB PHARMATECH,111.85,Vitalclinic
RIXIGAL 100 MG / 5 ML POLVO PARA SUSPENSION PEDIATRICO 100 ML,108.07,Vitalclinic
RIXIGAL 400 MG X 6 TABLETAS,130.09,Vitalclinic
ROCARNIN 10% SOLUCION ORAL 120 ML,37.86,Vitalclinic
ROCARNIN 10% SOLUCION ORAL 180 ML,48.61,Vitalclinic
ROCURONIO 50 MG / 5 ML SOLUCION INYECTABLE I.V X1 AMPOLLA VITALIS,66.25,Vitalclinic
RONATROPINE 1 MG / ML SOLUCION INYECTABLE I.M / I.V X 1 AMPOLLA 10 ML,3.01,Vitalclinic
RONAVIT X20CAP,18.07,Vitalclinic
ROSUVASTATINA 10 MG X 30 TABLETAS NIO,22.37,Vitalclinic
ROSUVASTATINA 20 MG X 10 TABLETAS FAHD,6.88,Vitalclinic
ROSUVASTATINA 20MG X30TAB LATTAN MEDICAL,22.8,Vitalclinic
ROSUVASTATINA 20MG X30TAB NIO PHARMACEUTICAL,36.57,Vitalclinic
ROVARTAL 10 - 10 MG X 30 COMPRIMIDOS,64.53,Vitalclinic
ROWELUK 10 GM X 10 COMPRIMIDOS,17.21,Vitalclinic
ROWELUK 4 MG X 10 TABLETAS,11.62,Vitalclinic
ROWELUK 5 MG X 10 TABLETAS,15.49,Vitalclinic
SABE MIEL BERRO - SABILA - JENGIBRE JARABE 180 ML,27.1,Vitalclinic
SABE MIEL BERRO CON CEBOLLA MORADA JARABE 180ML,27.1,Vitalclinic
SABI - FLEX 400 MG X 30 CAPSULAS,58.51,Vitalclinic
SABILA 0.5 GR X 70 CAPSULAS LA ABEJITA,51.19,Vitalclinic
SABILADERM GEL INTIMO LAVANDA 200 ML,36.43,Vitalclinic
SABILADERM GEL INTIMO MANZANILLA 200 ML,40.92,Vitalclinic
SABILADERM GEL INTIMO TE BLANCO 200 ML,36.43,Vitalclinic
SABILAX X 60 CAPSULAS WALIFE,43.88,Vitalclinic
SAFEGUARD JABON PACK X 4 UNIDADES ALOE VERA 113 GR,65.37,Vitalclinic
SAIRO CHAMPU INFANTIL 750 ML,28.44,Vitalclinic
SAIRO KIDS CHAMPU CAMOMILA 300 ML,19.46,Vitalclinic
SAIRO KIDS LOCION HIDRANTANTE 300 ML,30.44,Vitalclinic
SAL DE FRUTAS X 3 SOBRES LYA,18.07,Vitalclinic
SAL DE HIGUERA 10 GR FARMAX,4.82,Vitalclinic
SAL DE HIGUERA 20 GR FARMAX,6.45,Vitalclinic
SALBUROL 0.5 % SOL P/ INH 20 ML,48.61,Vitalclinic
SALBUTAMOL JBE 120ML LAPROFF,12.48,Vitalclinic
SALES DE REHIDRTACION ORAL SABOR NARANJA X 1 SOBRE CLINIMED,3.87,Vitalclinic
SALICIS 1% 20 GR,17.21,Vitalclinic
SALIDER  1 % LOCION FACIAL 120 ML,37.43,Vitalclinic
SALIDER  1 % SOL. FACIAL 120 ML,31.24,Vitalclinic
SALMETEROL-FLUTICASONA INH 25 MCG - 250 MCG / DOSIS 120 DOSIS KMPLUS,86.04,Vitalclinic
SALOME DELINEADOR LIQUIDO COLOR BLANCO DE PINCEL,24.95,Vitalclinic
SANA 2% - 20 GR CREMA VAGINAL X 3 APLICADORES,21.94,Vitalclinic
SANITYBED FORRO PROTECTOR PARA COLCHONES Y ALMOHADAS INDIVIDUAL,598.84,Vitalclinic
SANITYBED FORRO PROTECTOR PARA COLCHONES Y ALMOHADAS KIT CUNA ANTIALERGICO,399.23,Vitalclinic
SANITYBED FORRO PROTECTOR PARA COLCHONES Y ALMOHADAS MATRIMONIAL,713.62,Vitalclinic
"SARIFAN 0.01 - 0,25 G X 20 TABLETAS",47.32,Vitalclinic
SAVER 500 MG X 5 COMPRIMIDOS,27.1,Vitalclinic
SAVON JABON CON AVENA EXFOLIANTE 150 GR,12.58,Vitalclinic
SAX ACID DUCHA VAGINAL NATURISSIMA 135 ML,28.39,Vitalclinic
SAX DUCHA VAGINAL NATURISSIMA 135ML,27.1,Vitalclinic
SCALP 19G GROSSMED,0.69,Vitalclinic
SCALP 21G (GDG),0.69,Vitalclinic
SCALP 25G (GDG),0.69,Vitalclinic
SCOTT PAPEL HIGIENICO RINDEMAX X 4 ROLLOS,26.95,Vitalclinic
SECNIDAZOL 1 GR X 2 TABLETAS CALOX,20.65,Vitalclinic
SECNIDAZOL 125MG / 5 ML POLVO PARA SUSPENSION ORAL 30 ML CAPLIN POINT,38.72,Vitalclinic
SECNIDAZOL 500 MG X 4 TABLETAS BALAXI,10.76,Vitalclinic
SECNIDAZOL 500 MG X 4 TABLETAS KIMICEG,14.2,Vitalclinic
SECNIDEX X4 TABLETAS 500MG,11.19,Vitalclinic
SECRET  UNSCENTED (SIN ESENCIA) DESODORANTE 73 GR,54.89,Vitalclinic
SECRET DESODORANTE STICK PH BALANCED LAVENDER 45 GR,38.92,Vitalclinic
SECRET POWDER FRESH DESODORANTE  73 GR,54.89,Vitalclinic
SECUREZZA CLASSIC PAÑAL ADULTO TALLA G X6UND,55.89,Vitalclinic
SECUREZZA COMFORT PAÑAL ADULTO TALLA L,59.38,Vitalclinic
SECUREZZA COMFORT PAÑAL ADULTO TALLA M,53.9,Vitalclinic
SECUREZZA POST PARTO PREMIUM X 10,12.97,Vitalclinic
SECUREZZA POST PARTO X 10 UNIDADES,14.97,Vitalclinic
SECUREZZA PROTECTOR DE CAMA TALLA U X 10 UNIDADES,48.41,Vitalclinic
SEDAL ACONDICIONADOR  CERAMIDAS 340 ML,32.44,Vitalclinic
SEDAL ACONDICIONADOR CERAMIDAS 190 ML,15.97,Vitalclinic
SEDAL ACONDICIONADOR RIZOS DEFINIDOS 340 ML,25.95,Vitalclinic
SEDAL CREMA DE PEINAR CERAMIDAS 300 ML,26.05,Vitalclinic
SEDAL CREMA DE PEINAR KERATINA CON ANTIOXIDANTE 300 ML,32.04,Vitalclinic
SEDAL SHAMPOO CASPA CONTROL 340 ML,33.93,Vitalclinic
SEDAL SHAMPOO CERAMIDAS 190 ML,17.97,Vitalclinic
SEDAL SHAMPOO CERAMIDAS 340 ML,32.44,Vitalclinic
SEDAL SHAMPOO RIZOS DEFINIDOS 190 ML,15.97,Vitalclinic
SEDAL SHAMPOO RIZOS DEFINIDOS 340 ML,25.95,Vitalclinic
SEDIVAL X 30 TAB,40.44,Vitalclinic
SEIZUR  500 MG X 10 TAB,15.49,Vitalclinic
SELENE 400 UI - 70 MCG X 30 CAPS,52.66,Vitalclinic
SELES 400 UI X 30 TABLETAS,54.64,Vitalclinic
SEMILLAS DE LINAZA 250 GR,24.09,Vitalclinic
