Descripción del Artículo,Precio Mayoreo,Proveedor
LEVOFERIN JBE 30MG/5ML 90ML (LEVODROPROPIZINA) VINCENTI,40.74,Insuaminca
LEVOFLOXACINA 500MG X 10 TAB ANGELUS,21.22,Insuaminca
LEVOFLOXACINA 500MG X 10 TAB ZAKIMED,16.97,Insuaminca
LEVOFLOXACINA 500MG X 10TAB CAJA X 10 BLISTER BRIX,196.47,Insuaminca
LEVOFLOXACINA 500MG X 5 TAB (ADN MEDICAL),8.49,Insuaminca
LEVOFLOXACINA 500MG/100ML AMP KMPLUS,24.52,Insuaminca
LEVOFLOXACINA 750 MG X 7 TAB LATTAN,23.76,Insuaminca
LEVOFLOXACINA 750MG X 10 TAB CAJA X 10 BLISTER BRIX,280.07,Insuaminca
LEVOFLOXACINA 750MG X 10 TAB DISTRILAB,35.65,Insuaminca
LEVOFLOXACINA 750MG X 5 COMP SPEFAR,21.05,Insuaminca
LEVOFLOXACINO 500MG X 5 TAB CALOX,26.9,Insuaminca
LEVOFLOXACINO 750 MG X 5 TAB CALOX,30.13,Insuaminca
LEVOFLOXACINO 750MG X 10 TAB CAJA X 10 BLISTER BALAXI,280.07,Insuaminca
LEVOSULPIRIDE 25MG X 10 TAB CAJA X 10 BLISTER JMW,84.87,Insuaminca
LEVOTEC 750MG I.V 150ML (LEVOFLOXACINA) BEHRENS,92.51,Insuaminca
LEVOTIROXINA 100MCG X 10TAB CAJA X 10 BLISTER LAND,72.14,Insuaminca
LEVOTIROXINA 25MCG X 10 TAB REMENY,10.18,Insuaminca
LEVOTIROXINA SODICA 100 MCG X 30 TAB COLMED,27.84,Insuaminca
LEVOTIROXINA SODICA 100MCG X 10 TAB CAJA X 10 BLISTER JMW,50.92,Insuaminca
LEVOTIROXINA SODICA 25 MCG X 10 TAB CAJA X 10 BLISTER LAND,55.17,Insuaminca
LEVOTIROXINA SODICA 25MCG X 10 TAB CAJA X 10 BLISTER JMW,42.44,Insuaminca
LEVOTIROXINA SODICA 50 MCG X 30 TAB COLMED,24.36,Insuaminca
LEVOTIROXINA SODICA 50MCG X 10 TAB CAJA X 10 BLISTER JMW,46.68,Insuaminca
LEVOTIROXINA SODICA 50MCG X 10 TAB CAJA X 10 BLISTER LAND,0.0,Insuaminca
LEVOTIROXINA SODICA 50MCG X 10 TAB CAJA X 10 BLISTER LAND,59.41,Insuaminca
LEVOTIRUNI 100MCG X 100TAB (LEVOTIROXINA) UNIPHARMA,50.92,Insuaminca
LEVOXUNI 500MG X 10 TAB (LEVOFLOXACINA) UNIPHARMA,29.7,Insuaminca
LEVOXUNI 750MG X 10 TAB (LEVOFLOXACINA) UNIPHARMA,33.1,Insuaminca
L-GLUTAMINE 500MG X 50 CAP NATURLIFES,40.74,Insuaminca
LIBERDUX 2.5MG/5ML SOL ORAL PED X 60 ML (DESLORATADINA) SIEGFRIED,25.46,Insuaminca
LIBERTIX 20MG X 1 TAB (TADALAFILO) PORTUGAL,5.09,Insuaminca
"LIDOCAINA 2% CON ADRENALINA 1:80.000 SOL INY CAJA X 50 CARTUCHOS DE 1,8ML TIARES",222.36,Insuaminca
"LINAZA 500MG X 30CAP (OMEGA 3, 6, 9) HERBAPLANT",22.07,Insuaminca
LINEMED 600 MG X10TAB (LINEZOLID) PHARMAMED,93.78,Insuaminca
LINEZOLID AMP 600MG/300ML I.V JUVENCIA,76.38,Insuaminca
LINEZOLID AMP 600MG/300ML NEX PHARMA,76.38,Insuaminca
LIOLACTIL 250MG X 20 CAP (LACTOBACILLUS RHAMNOSUS) ELMOR,95.05,Insuaminca
LIPIBIOR ATORVASTATINA 20 MG X 30 TAB BIOVENEZUELA,19.1,Insuaminca
LIPIMET 850MG X 10 TAB CAJA X 10 BLISTER (METFORMINA) PRISM,72.14,Insuaminca
LISIN-BE ALIMENTO LIQUIDO FCO X120 ML  BIOTECH,43.32,Insuaminca
LISINOPRIL 10MG X 10 TAB CAJA X 10 BLISTER BALAXI,59.41,Insuaminca
LISINOPRIL 20MG X 10 TAB CAJA X 10 BLISTER BALAXI,89.11,Insuaminca
LISINOPRIL 20MG X 10TAB CAJA X 10 BLISTER BRIXMEDIC,131.55,Insuaminca
LISOMUCIN JBE 8MG/5ML X 120ML (BROMEXINA) ATRAL,19.1,Insuaminca
"LIT 10,8G-4,05G/67,5ML ENEMA PED X 67,5ML (FOSFATO MONOBASICO/DIBASICO) GENERICO DE CALIDAD",68.74,Insuaminca
LIT 16G-6G/100ML ENEMA ADULTO X 100ML (FOSFATO MONOBASICO/DIBASICO) GENERICO DE CALIDAD,71.04,Insuaminca
LIVROXABAN-15 RIVAROXABAN 15MG X 28TAB MEDICAMENTOS ASIA,132.4,Insuaminca
LLAVE DE 3 VIAS X 1 UND MC-MEDICAL,3.45,Insuaminca
"LOCERYL 5% SOLUCION X 2,5ML (AMOROLFINA) GALDERMA",197.75,Insuaminca
LOCION CAPILAR AVISPA 120ML INTERCOS,22.15,Insuaminca
LOCION CORPORAL DERMOX MILK NUTRITIVA (PIEL EXTRA SECA) X 350ML FISA,27.47,Insuaminca
LOCION HIDRAMER VITAMINA E X 200 CM3 BOOZ,41.84,Insuaminca
LOCION JABONOSA DE AZUFRE 120 ML LYA,33.95,Insuaminca
LOCION LIMPIADORA 110ML FARMAGENIK,33.96,Insuaminca
LOCIÓN LIMPIADORA PARA CUERPO Y CABELLO. PARA BEBE X 200ML MIMADITO,35.93,Insuaminca
LODIPIN 5MG X 10 COMP (AMLODIPINO) MEGALABS,12.99,Insuaminca
LODIPIN VL 5MG - 80MG X 30 CAP (AMLODIPINO - VALSARTAN) MEGALABS,65.6,Insuaminca
LODIPIN VL 5MG-160MG X 30 CAP (AMLODIPINA - VALSARTAN) MEGALABS,80.2,Insuaminca
LOFLOX LOMEFLOXACINA 400 MG X 10 TAB SIEGFRIED,10.18,Insuaminca
LOFLOX LOMEFLOXACINA 400 MG X 5 TAB SIEGFRIED,6.62,Insuaminca
LONGACEF PVO P/ SUSP 100MG/5ML X 60ML (CEFIXIMA) LETI,184.93,Insuaminca
LORACERT 5MG-60MG JBE X 60ML (LORATADINA -PSEUDOEFEDRINA) PHARMATIQUE,17.82,Insuaminca
LORADEX 1MG/ML JBE 30ML (LORATADINA) PLUSANDEX,9.51,Insuaminca
LORASLIV 10MG X 12 COMP (LORATADINA) VITAMEDIC,6.37,Insuaminca
LORATADINA - PSEUDOEFEDRINA 5MG-60MG/5ML X 60ML LA SANTE,13.58,Insuaminca
LORATADINA 10 MG x 10 TAB CALOX,8.15,Insuaminca
LORATADINA 10MG X 10 COMPR SPEFAR,13.07,Insuaminca
LORATADINA 10MG X 10 TAB CAJA X 10 BLISTER LAND,55.59,Insuaminca
LORATADINA 10MG X 10 TAB CAJA X 10 BLISTER NAU PHARMA,42.44,Insuaminca
LORATADINA 10MG X 10 TAB GDG PHARMA,5.86,Insuaminca
LORATADINA 10MG X 10TAB KIMICEG,7.21,Insuaminca
LORATADINA 10MG X 20 TAB LA SANTE,11.46,Insuaminca
LORATADINA 10MG X12 COMP BIOSINTETICA,20.2,Insuaminca
LORATADINA 5MG/5ML SOL ORAL X 60ML PORTUGAL,18.67,Insuaminca
LORATADINA 5TABL DISPX25TAB MEDIGEN,97.09,Insuaminca
LORATADINA JBE 5MG/5ML 60ML BUKA,11.46,Insuaminca
LORAVAL 10MG X 10 TAB (LORATADINA) VALMORCA,13.15,Insuaminca
LORAVAL JBE 5MG/5ML X 60ML (LORATADINA) VALMORCA,17.14,Insuaminca
LORECORT 60ML (BETAMETASONA 0.05MG /LORATADINA 1MG) OFTALMI,38.79,Insuaminca
LOREX JARABE 1MG/ML X 60 ML (LORATADINA) DOLLDER,11.88,Insuaminca
LORNOXICAN 8MG X 10 TAB CAJA X 10 BLISTER CAPLIN POINT,106.09,Insuaminca
LOSAPRES PLUS 50 MG/12.5MG (LOSARTAN POTASICO/HCT) X 28 TAB DEVA,35.65,Insuaminca
LOSARTAN  POTASICO 50MG X 10TAB CAJA X 10 BLISTER BRIXMEDIC,54.32,Insuaminca
"LOSARTAN + HCT 50MG/12,5MG X 10 TAB KIMICEG",9.68,Insuaminca
"LOSARTAN POTASICO / HIDROCLOROTIAZIDA 50MG/ 12,5MG  X 30 TAB BUKA",23.76,Insuaminca
LOSARTAN POTASICO + HCT 100MG / 25MG X 10 TAB LA SANTE,22.91,Insuaminca
"LOSARTAN POTASICO + HCT 50MG - 12,5MG X 15 TAB LA SANTE",19.1,Insuaminca
LOSARTAN POTASICO 100MG X 10 TAB CAJA X 10 BLISTER BRIXMEDIC,89.96,Insuaminca
LOSARTAN POTASICO 100MG X 10TAB CAJA X 10 BLISTER LAND,80.63,Insuaminca
LOSARTAN POTASICO 100MG X 30 COMPR SPEFAR,33.95,Insuaminca
LOSARTAN POTASICO 100MG X 30 TAB BUKA,23.76,Insuaminca
LOSARTAN POTASICO 50MG X 14 COMPR SPEFAR,13.83,Insuaminca
LOSARTAN POTASICO 50MG X 14 TAB GDG PHARMA,8.32,Insuaminca
LOSARTAN POTASICO 50MG X 14 TAB LA SANTE,13.58,Insuaminca
LOSARTAN POTASICO 50MG X 20 TAB KIMICEG,17.4,Insuaminca
LOSARTAN POTASICO 50MG X 28 TAB GDG PHARMA,13.15,Insuaminca
LOSARTAN POTASICO 50MG X 30 TAB BLUE MEDICAL,12.73,Insuaminca
LOSARTAN POTASICO 50MG X 30TAB GENCER,34.8,Insuaminca
LOVASTATINA 20MG X10 TAB CAJA X 30 BLISTER LAPROFF,190.96,Insuaminca
LUBRIX AROMA CHOCOLATE X 60 ML SULCAGEL,31.5,Insuaminca
LUBRIX AROMA FRESA X 60 ML SULCAGEL,31.5,Insuaminca
LUBRIX AROMA MENTA X 60 ML SULCAGEL,31.5,Insuaminca
LUBRIX AROMA PIÑA COLADA X 60 ML SULCAGEL,31.5,Insuaminca
LUBRIX CALIDO X 70 G SULCAGEL,56.12,Insuaminca
LUBRIX GEL CON ACIDO HIALURONICO SEDA X 60 ML SULCAGEL,39.87,Insuaminca
LUBRIX GEL LUBRICANTE INTIMO C/ESPERMATICIDA X 120 ML SULCAGEL,34.46,Insuaminca
LUBRIX GEL LUBRICANTE INTIMO X 120 ML SULCAGEL,34.46,Insuaminca
LUBRIX GEL LUBRICANTE INTIMO X 60 ML SULCAGEL,25.6,Insuaminca
LUMBAX 400MG DISP 25 BLISTER X 2 TAB (IBUPROFENO) VARGAS,149.8,Insuaminca
LUMBAX 400MG X 10TAB (IBUPROFENO) VARGAS,12.05,Insuaminca
LUMBAX 600MG  DISP 25 BLISTER X 4 TAB (IBUPROFENO) VARGAS,474.42,Insuaminca
LUMBAX 600MG X 10 TAB (IBUPROFENO) VARGAS,20.28,Insuaminca
LUMBAX 800MG X 6 TAB (IBUPROFENO) VARGAS,24.1,Insuaminca
MACA 500MG X 30CAP (REVITALIZANTE NATURAL) HERBAPLANT,33.1,Insuaminca
MADECASSOL 1% UNGUENTO 10GR POLINAC,29.28,Insuaminca
MADECASSOL 1% UNGUENTO X 20GR POLINAC,45.41,Insuaminca
MADECASSOL 10MG X 30 TAB POLINAC,51.35,Insuaminca
MADECASSOL 2% POLVO 5GR POLINAC,34.8,Insuaminca
MADECASSOL 2% POLVO X 10 GR POLINAC,55.59,Insuaminca
MAGNEPLUS X 60 CAP WALIFE,66.2,Insuaminca
"MAILEN 2,5 MG / 5ML JBE X 50 ML (DESLORATADINA) ROEMMERS",21.98,Insuaminca
MAILEN 5MG X 30 COMPR (DESLORATADINA) MEGALABS,39.21,Insuaminca
MALEATO DE ENALAPRIL 10MG X 30COMP ALTEFAR,8.49,Insuaminca
MALOJILLO  GOTAS X 30ML ALPHA BMT,22.07,Insuaminca
MANZANILLA GOTAS X 30 ML ALPHA BMT,22.07,Insuaminca
MANZANILLA SOBRE DE 10GR X1  FARMAX,3.82,Insuaminca
MAQUINA FUSION 5 PROSHIELD GILLETTE P&G,120.11,Insuaminca
MAQUINA GILLETTE MACH 3 SENSITIVE X UNIDAD P&G,91.56,Insuaminca
MARTESIA 150MG X 14 CAP (PREGABALINA) ROEMMERS,47.02,Insuaminca
MARTESIA 300MG X 14 CAP (PREGABALINA) ROEMMERS,71.8,Insuaminca
MASCARA FACIAL ORO BIO COLAGENO X 100ML BACC,61.04,Insuaminca
MASCARILLA PARA OXIGENO USO PEDIATRICO MC MEDICAL,10.83,Insuaminca
MASCARILLAS 3 CAPAS SENCILLAS DESECHABLES NEGRAS CON LIGAS DE COLORES ADULTO 50 UNI GUOYAN,71.29,Insuaminca
"MATILOL SOL OFT 0,5% X 6ML (TIMOLOL) OFTALMI",30.47,Insuaminca
MAXALGINA 1G X 10 COMP (DIPIRONA) NATULAB,23.76,Insuaminca
MAXI DAY 1000MG X 30TAB (VITAMINA D + ZING) KOC ILAC,47.53,Insuaminca
MAXI DAY DEFENCE X 30 SOBRES (VITAMINA C + VITAMINA D + ZING) KOC ILAC,53.47,Insuaminca
MAYONESA HELLMANNS CLASICA X 190GR,11.88,Insuaminca
MAYONESA HELLMANNS CLASICA X 790GR,38.19,Insuaminca
MAZDA 37.5MG X 20 CAP LP (VENLAFAXINA) PISA,93.78,Insuaminca
MEBENDAZOL SUSP 100MG/5ML X 30ML BRIXMEDIC,12.73,Insuaminca
MEBENDAZOL SUSP 100MG/5ML X 60ML JMW,15.28,Insuaminca
"MEBIOTREXATO 2,5MG X 30 TAB BIOVENEZUELA",33.95,Insuaminca
MEDIAS ANTIEMBOLISM AL MUSLO TALLA S (SMALL LONG) MEDLINE,204.77,Insuaminca
MEDIAS ANTITROMBO AL MUSLO TALLA G DYNAVEN,165.39,Insuaminca
MEDIAS ANTITROMBO AL MUSLO TALLA GG DYNAVEN,165.39,Insuaminca
MEDIAS ANTITROMBO AL MUSLO TALLA M DYNAVEN,165.39,Insuaminca
MEDIAS ANTITROMBO AL MUSLO TALLA P DYNAVEN,165.39,Insuaminca
MEDIAS ANTITROMBO AL MUSLO TALLA XG DYNAVEN,165.39,Insuaminca
MEDIPROCT (CAPROATO DE PREDNISOLONA+CINCOCAINA) CREMA P/ USO RECTAL 30G MEDICAMENTOS ASIA,35.65,Insuaminca
MEDISUN CREMA SPF 100+ 40 ML (PROTECTOR SOLAR) ACM,315.04,Insuaminca
MEDISUN CREMA TINTADA SPF 100+ 40 ML (PROTECTOR SOLAR) ACM,344.57,Insuaminca
"MEGAPARIN ENOXAPARINA SODICA 60MG/0,6ML X 2 AMP MEDICAMENTOS ASIA",178.23,Insuaminca
MELATONINA 3MG X 60 CAP ARCO IRIS,62.8,Insuaminca
MELAX LAXANTE NATURAL POLVO FCO X 200GR BIOTECH,80.2,Insuaminca
MELOXICAM 15MG X 10 TAB CAJA X 10 BLISTER NAU PHARMA,38.19,Insuaminca
MELOXICAM 15MG X 10 TAB CAJA X 10 BLISTER PORTUGAL,67.9,Insuaminca
MELOXICAM 15MG X 10 TAB JMW,5.94,Insuaminca
MELOXICAM 15MG X 10TAB CAJA X 10 BLISTER BRIXMEDIC,67.9,Insuaminca
MELOXICAM 15MG X 10TAB LATTAN,11.46,Insuaminca
MELOXICAM 15MG/1.5ML I.M AMP VITALIS,6.37,Insuaminca
"MELOXICAM 7,5MG X 10 TAB MEDIGEN",18.33,Insuaminca
MEMANTINA 10MG X 14 TAB KMPLUS,32.25,Insuaminca
MEMANTINA 20MG X 10 TAB CAJA X 10 BLISTER JMW,127.3,Insuaminca
MEN XTRA PERFORMANCE X 30TAB PHARMATECH,73.84,Insuaminca
MENISTIN  16MG  X 21 TAB VIVAX,45.15,Insuaminca
MENOPAUSE SUPPORT 90 CAP NOW,220.66,Insuaminca
MENTOL DAVIS EUCALIPTO TARRO X 30 G,24.12,Insuaminca
MENTOL DAVIS PLUS TARRO X 30 G,24.12,Insuaminca
MENTOL DAVIS SPORT AEROSOL X 75GR,43.32,Insuaminca
MENTOL DAVIS SPORT GEL 75GR X 1 TUBO,41.35,Insuaminca
MENTOL DAVIS UNGUENTO 28.35G,14.43,Insuaminca
MENTOL UNGUENTO 10G LYA,15.96,Insuaminca
MENTORUB POMADA CORPORAL X 30GR FC PHARMA,27.07,Insuaminca
MENTORUB POMADA CORPORAL X 60GR FC PHARMA,44.3,Insuaminca
MENTORUB TUBO 15GR FC PHARMA,18.71,Insuaminca
MERONASH-1000 1000 MG  I.V. AMP (MEROPENEM) SHAMSHREE,55.59,Insuaminca
MEROPENEM AMP 1GR I.V DROGECA,55.17,Insuaminca
MEROPENEM AMP 1GR I.V P&M MEDICAL,55.17,Insuaminca
MERTHIOLATE 0.13% SOLUCION INCOLORA X 60ML VARGAS,37.94,Insuaminca
MERTHIOLATE 0.13% TINTURA ROJA X 60 ML VARGAS,30.98,Insuaminca
MESPEN 500MG  I.V. X 1AMP (MEROPENEM) ALESS,39.46,Insuaminca
METAMIZOL 500MG/2ML I.M./I.V. SOL INY (DIPIRONA) CAJA X 10 AMP ZAKIMED,25.46,Insuaminca
METFORMINA  500MG X 10 TAB CAJA X 10 BLISTER BRIXMEDIC,38.19,Insuaminca
METFORMINA  850MG X 10 TAB CAJA X 10 BLISTER BRIXMEDIC,72.14,Insuaminca
METFORMINA + SITAGLIPTINA 500MG/50MG X 30TAB MEDRIKHA,56.86,Insuaminca
METFORMINA 1000MG X 30 COMPR SPEFAR,34.8,Insuaminca
METFORMINA 1000MG X 30TAB NIO PHARMACEUTICAL,22.07,Insuaminca
METFORMINA 1GR X 30 TAB ANGELUS,17.4,Insuaminca
METFORMINA 500 MG X 10 TAB GDG PHARMA,5.09,Insuaminca
METFORMINA 500MG X 10 TAB CAJA X 10 BISTER LAND,46.68,Insuaminca
METFORMINA 500MG X 10 TAB KMPLUS,5.09,Insuaminca
METFORMINA 500MG X 14 TAB CALOX,15.19,Insuaminca
METFORMINA 500MG X 28 TAB CALOX,25.8,Insuaminca
METFORMINA 500MG X 30 TAB BUKA,11.46,Insuaminca
METFORMINA 500MG X 30 TAB KMPLUS,15.28,Insuaminca
METFORMINA 500MG X 30TAB BLUE MEDICAL,12.31,Insuaminca
METFORMINA 850 MG X 14 TAB GDG PHARMA,6.79,Insuaminca
METFORMINA 850 MG X 30 DIABRETICS,28.43,Insuaminca
METFORMINA 850 MG X 30 TAB LATTAN,13.58,Insuaminca
METFORMINA 850MG X 10 TAB CAJA X 10 BLISTER BALAXI,42.44,Insuaminca
METFORMINA 850MG X 10 TAB CAJA X 10 BLISTER JMW,59.41,Insuaminca
METFORMINA 850MG X 10 TAB KMPLUS,7.64,Insuaminca
METFORMINA 850MG X 30 TAB NIO PHARMACEUTICAL,13.58,Insuaminca
METFORMINA Y GLIBENCLAMIDA 500MG+5MMG X 30TAB CAPLIN POINT,17.82,Insuaminca
METHYLPREDNISOLONE SODIUM SUCCINATE 40MG I.V. X1AMP (METILPREDNISOLONA) NIXI,22.07,Insuaminca
METILPREDNISOLONA 500MG I.M/I.V KMPLUS,59.41,Insuaminca
METOCLOPRAMIDA 10MG/2ML CAJA X 10 AMP I.M/I.V KMPLUS,25.46,Insuaminca
METOCLOPRAMIDA AMP 10MG/2ML I.M/I.V CAJA X 10 AMP BRIXMEDIC,29.7,Insuaminca
"METOTREXATO 2,5MG X 10 TAB CAJA X 10 BLISTER LAND",90.81,Insuaminca
"METOTREXATO 2,5MG X 10 TAB VINCENTI",21.22,Insuaminca
METOTREXATO AMP 50MG/2ML I.M/I.V LAND,33.1,Insuaminca
METREN 125MG / 5ML SUSP. PED X120ML (METRONIDAZOL) SIEGFRIED,19.1,Insuaminca
METREN 250MG / 5ML SUSP. AD X 120ML (METRONIDAZOL) SIEGFRIED,24.61,Insuaminca
METREN 500 MG X 10 TAB (METRONIDAZOL) SIEGFRIED,17.4,Insuaminca
METRONIDAZOL + MICONAZOL 750MG-200 MG X 7 OVULOS VAGINALES ALESS PHARMA,64.93,Insuaminca
METRONIDAZOL 1% CREMA X 40GR UNILINK,54.32,Insuaminca
METRONIDAZOL 125MG/5ML 120ML JBE PEDIATRICO KIMICEG,21.56,Insuaminca
METRONIDAZOL 125MG/5ML SUSP X 100ML REMENY,23.76,Insuaminca
METRONIDAZOL 250MG/5ML 120ML JBE KIMICEG,25.21,Insuaminca
METRONIDAZOL 500MG + MICONAZOL 100 MG X 14 TABLETAS VAGINALES PHARMA COLINA,18.67,Insuaminca
METRONIDAZOL 500MG X 10 TAB CAMBRIDGE,8.4,Insuaminca
METRONIDAZOL 500MG X 10 TAB LATTAN,8.06,Insuaminca
METRONIDAZOL 500MG X 10TAB VAGINALES CON APLICADOR LAND,17.4,Insuaminca
METRONIDAZOL 500MG X 30 TAB BLUEMEDICAL,15.28,Insuaminca
METRONIDAZOL AMP 500MG/100ML I.V KMPLUS,7.21,Insuaminca
METRONIDAZOL SUP. 250 MG/ 5ML X 100 ML  JMW,35.65,Insuaminca
METRONIDAZOL SUSP. ORAL  PEDIATRICO 125MG/5ML X 100 ML KMPLUS,17.82,Insuaminca
METRONIDAZOL-MICONAZOL 750MG-200MG X 6 TABLETAS VAGINALES TIARES,53.89,Insuaminca
METROZOL 500MG X 20 TAB (METRONIDAZOL) VINCENTI,32.67,Insuaminca
METSIGLIN 500MG/50MG X 10 COMP (SITAGLIPTINA/METFORMINA) RONAVA,38.62,Insuaminca
MICOFLUX 150MG X 2 CAP  (FLUCONAZOL) DOLLDER,11.2,Insuaminca
MICONAX CREMA VAGINAL X 40 G SIEGFRIED,40.74,Insuaminca
MICONAZOL 15 GR CREMA PHARMA COLINA,8.49,Insuaminca
MICOSMER METRONIDAZOL 2.5%-FLUCONAZOL 2% CREMA X 20 G BOOZ,20.96,Insuaminca
MIDAZOLAM 15MG/3ML I.M/I.V BIOSANO,51.86,Insuaminca
MIDAZOLAM 15MG/3ML I.M/I.V CAJA X 5 AMP DISTRILAB,212.18,Insuaminca
MIDAZOLAM AMP 15MG/3ML I.M-I.V CAJA X 5 AMP UNIPHARMA,237.64,Insuaminca
MIEL DE EUCALIPTO ANTIASMATICO X 120 ML RECETTEMARK,47.7,Insuaminca
MIGRADORIXINA X 10 COMP 125MG / 1MG (LISINA-ERGOTAMINA) MEGALABS,42.52,Insuaminca
MIGRAVAL 100MG X 2 COMPR (SUMATRIPTAN) ROWE,77.06,Insuaminca
MIGRAVAL 100MG X 4 COMP (SUMATRIPTAN) ROWE,131.55,Insuaminca
MILAX 8.5G POLVO X 120G (POLIETILENGLICOL) RONAVA,45.32,Insuaminca
MILAX 8.5G POLVO X 360G (POLIETILENGLICOL) RONAVA,115.59,Insuaminca
MINOXIDIL 5% SOL TOPICA FCO 100ML COLMED,106.09,Insuaminca
MINOXIDIL 5% X 60ML TRATAMIENTO P/ EL CRECIMIENTO DEL CABELLO SGG,38.62,Insuaminca
MIOVIT  X 30 TAB (VIT B1+B6+B12) COFASA,49.05,Insuaminca
MIOVIT COMPOSITUM I.M AMP 1 UNID X 3ML (VIT B1+B6+B12) COFASA,20.54,Insuaminca
MIOVIT COMPOSITUM I.M AMP 3 UNID X 3ML (VIT B1+B6+B12) COFASA,36.58,Insuaminca
MIOVIT COMPOSITUM I.M AMP 6 UNID X 3ML (VIT B1+B6+B12) COFASA,68.32,Insuaminca
MIOVIT GOTAS X 20ML (VIT B1+B6+B12)COFASA,27.41,Insuaminca
MIOVIT JBE X 180ML (VIT B1+B6+B12) COFASA,83.51,Insuaminca
MIOVIT JBE X 90 ML (VIT B1+B6+B12) COFASA,41.76,Insuaminca
MIRTAZAPINA 15 MG X 10 TAB CAJA X 10 BLISTER JMW,101.84,Insuaminca
MIRTAZAPINA 15MG X 30 TAB CLEO,25.46,Insuaminca
MIRTAZAPINA 30 MG X 10 TAB CAJA X 10 BLISTER JMW,127.3,Insuaminca
MISELLIM 10MG X 20 COMP (FLUNARIZINA) ROWE,57.71,Insuaminca
MISULVAN COMPOSITUM JARABE PEDIATRICO 7.5MG+0.005MG/5ML X 120ML PLUSANDEX,15.79,Insuaminca
"MISULVAN COMPOSITUM JBE ADULTO 15MG-0,01MG/5ML 120M PLUSANDEX",16.55,Insuaminca
"MISULVAN GTA 7,5MG 30ML PLUSANDEX",12.22,Insuaminca
MODERAN LACTULOSA 10.1G/ 15ML SOLUC X 120ML VARGAS,89.88,Insuaminca
MOLNU-WISE MOLNUPIRAVIR 200MG X 20 CAP MEDWISE,169.74,Insuaminca
MOLUTREX AL 5% SOL LOCAL X 3ML (HIDROXIDO DE POTASIO) ACM,270.74,Insuaminca
MONKUNI 10MG X 30 TAB (MONTELUKAST) UNIPHARMA,44.13,Insuaminca
MONO DE CIRUJANO 40 GRS GAVENTEX,18.71,Insuaminca
MONTELUKAST 10 MG X 10 TAB CAJA X 10 BLISTER JMW,123.06,Insuaminca
MONTELUKAST 10MG X 10TAB CAJA X 10 BLISTER BRIXMEDIC,110.33,Insuaminca
MONTELUKAST 10MG X 30 TAB MEDIGEN,41.5,Insuaminca
MONTELUKAST 4MG X 10 TAB MAST VINCENTI,11.29,Insuaminca
MONTELUKAST 5MG X 10 TAB MASTICABLES CAMBRIDGE,13.15,Insuaminca
MONTEPRA 10 MONTELUKAST 10MG X 10TAB ADN MEDICAL,14.0,Insuaminca
MONTY-DSL 10MG-5MG X 10 TAB (MONTELUKAST-DESLORATADINA) MEDICAMENTOS ASIA,39.04,Insuaminca
MORFINA CLORHIDRATO 10MG/1ML BIOSANO,17.82,Insuaminca
MORINGA & GRAVIOLA X 60 CAP NATURAL PREMIUM,52.62,Insuaminca
MORINGA 300MG X 60 CAP NATURAL PREMIUM,52.62,Insuaminca
MOTAS BLANCAS DE ALGODON X 150 UDS ALVE,37.9,Insuaminca
MOTAS BLANCAS DE ALGODON X100 UDS ALVE,29.24,Insuaminca
MOVIMEX 15 MG X 10 TAB (MELOXICAM) OFTALMI,24.02,Insuaminca
"MOVIMEX 7,5MG X 10 TAB (MELOXICAM) OFTALMI",18.59,Insuaminca
"MOXICON 0,5% USP SOL OFTALMICA X 5 ML (MOXIFLOXACINA) INDIANA",22.91,Insuaminca
"MOXIDEX SOL OFT 0,5% - 0,1% X 5ML (MOXIFLOXACINA-DEXAMETASONA) OFTALMI",47.7,Insuaminca
MOXIFLOXACINA 400MG X 5 TAB CALOX,61.02,Insuaminca
MOXIFLOXACINA AMP 400 MG X 250 ML KMPLUS,110.33,Insuaminca
MOXIFLOXACINO 400 MG / 100 ML I.V. SOL PARA INFUSION PHARMAMED,93.36,Insuaminca
MOXIPRA 400 MG /250ML I.V AMP ADN MEDICAL,54.74,Insuaminca
MOXVAL 400 MG X 5 TAB VALMORCA,81.48,Insuaminca
MOZER 400MG X 10 TAB (MOXIFLOXACINA) MEDICAMENTOS  ASIA,103.73,Insuaminca
MUCLAR 30MG-5MG X 10 COMP (AMBROXOL - LORATADINA) DOLLDER,17.4,Insuaminca
MUCLAR 30MG-5MG/5ML JBE X 60ML (AMBROXOL -LORATADINA) DOLLDER,21.64,Insuaminca
MUCOBROL 4MG/5ML JBE 120 ML (BROMEXINA) COFASA,60.51,Insuaminca
MUCOMAX ADUL SOL ORAL 30MG/5ML X 120ML (AMBROXOL) KIMICEG,19.86,Insuaminca
MUCOMAX PED SOL ORAL 15MG/5ML X 120ML (AMBROXOL) KIMICEG,24.87,Insuaminca
MUCOMAX PLUS 5MG-30MG/5ML SOL ORAL X 60 ML (LORATADINA -AMBROXOL) KIPHARM,23.93,Insuaminca
MUCORAMA 15MG/5ML JBE X 118ML ZUOZ,28.35,Insuaminca
MULETA INDIVIDUAL CANADIENSE INSUAMINCA,142.2,Insuaminca
MULTIVHIERRO JBE X 120ML (HIERRO + COMPLEJO B) DISFARIQ INNOVACION,20.37,Insuaminca
MULTIVINOL COMPLEMENTO ALIMENTICIO X 30 TAB FC PHARMA,62.52,Insuaminca
