Comercial Belloso,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22
26245,DIPROXIN PVO P/SUSP 250MG/5ML X 60 M,,1365,"CASA DE REPRESENTACION DISTRILAB, C",7598252000495,33.87,1559,-,0,,,,,,,,,,,,,
20753,DIPIRONA AMP 1 G/2ML X 100 ALFA     ,DIPIRONA,1358,"CASA DE REPRESENTACIONES FAHD, C.A ",7468999192336,687.39,0,0,0,,,,,,,,,,,,,
20754,ENALAPRIL TAB 10 MG X 50 FAHD BLI   ,ENALAPRIL,1358,"CASA DE REPRESENTACIONES FAHD, C.A ",7468999180333,145.95,0,0,0,,,,,,,,,,,,,
20755,ENEMA LAX SOL RECTAL ADU 133 ML     ,SOLUCION SALINA,1358,"CASA DE REPRESENTACIONES FAHD, C.A ",7468999189152,34.14,0,0,0,,,,,,,,,,,,,
20756,ENEMA LAX SOL RECTAL PED 66 ML      ,SOLUCION SALINA,1358,"CASA DE REPRESENTACIONES FAHD, C.A ",7468999189169,34.14,0,0,0,,,,,,,,,,,,,
20757,FUROSEMIDA AMP 20MG/2ML X 100 ALFA  ,FUROSEMIDA,1358,"CASA DE REPRESENTACIONES FAHD, C.A ",7468999192343,312.47,0,0,0,,,,,,,,,,,,,
20758,GLIBENCLAMIDA TAB 5 MG X 100 FAHD BL,GLIBENCLAMIDA,1358,"CASA DE REPRESENTACIONES FAHD, C.A ",7468999181606,45.95,0,0,0,,,,,,,,,,,,,
20759,HIDROCORTISONA AMP 100 MG X 1 ALFA  ,HIDROCORTISONA,1358,"CASA DE REPRESENTACIONES FAHD, C.A ",7468999193487,992.36,0,0,0,,,,,,,,,,,,,
20760,LECHE MAGNESIA 120 ML ALFA          ,HIDROXIDO MAGNESIO,1358,"CASA DE REPRESENTACIONES FAHD, C.A ",7468999181682,36.01,0,0,0,,,,,,,,,,,,,
20761,LECHE MAGNESIA 60 ML ALFA           ,HIDROXIDO MAGNESIO,1358,"CASA DE REPRESENTACIONES FAHD, C.A ",7468999181675,28.56,0,0,0,,,,,,,,,,,,,
24741,DISCAPINA COMPOSITUM TAB 10/250MG X ,,1365,"CASA DE REPRESENTACION DISTRILAB, C",7598252000068,49.57,81,0.5,0,,,,,,,,,,,,,
20763,METFORMINA TAB 850 MG X 100 FAHD BLI,METFORMINA,1358,"CASA DE REPRESENTACIONES FAHD, C.A ",7468999191193,51.76,0,0,0,,,,,,,,,,,,,
20764,METRONIDAZOL SUSP 250MG/5ML X 120ML ,METRONIDAZOL,1358,"CASA DE REPRESENTACIONES FAHD, C.A ",7468999181767,33.53,0,0,0,,,,,,,,,,,,,
20765,NEURO ALFA 5000 AMP 3 ML X 100      ,VIT B1/B6/B12,1358,"CASA DE REPRESENTACIONES FAHD, C.A ",7468999181040,52,0,0,0,,,,,,,,,,,,,
20766,OMEGA 3 CAP X 60 ALFA               ,OMEGA 3,1358,"CASA DE REPRESENTACIONES FAHD, C.A ",7468999185833,71.34,0,0,0,,,,,,,,,,,,,
20767,PENYSOL AMP I.M 1.200.000 X 100     ,PENICILINA G BENZATINICA,1358,"CASA DE REPRESENTACIONES FAHD, C.A ",7468999188650,656.38,0,0,0,,,,,,,,,,,,,
20768,PENYSOL AMP I.M 2.400.000 X 100     ,PENICILINA G BENZATINICA,1358,"CASA DE REPRESENTACIONES FAHD, C.A ",7468999188667,692.83,0,0,0,,,,,,,,,,,,,
20769,PENYSOL 633 AMP X 100 ALFA          ,PENICILINA G BENZATINICA,1358,"CASA DE REPRESENTACIONES FAHD, C.A ",7468999188674,468.7,0,0,0,,,,,,,,,,,,,
20770,PREDNISONA TAB 5 MG X 100 ALFA BLI  ,PREDNISONA,1358,"CASA DE REPRESENTACIONES FAHD, C.A ",7468999181880,73.27,0,0,0,,,,,,,,,,,,,
20771,SALBUTAMOL INH 100 MCG X 200 ALFA   ,SALBUTAMOL,1358,"CASA DE REPRESENTACIONES FAHD, C.A ",7468999181972,101.53,0,0,0,,,,,,,,,,,,,
20772,SECNIDAZOL TAB 500 MG X 4 ALFA      ,SECNIDAZOL,1358,"CASA DE REPRESENTACIONES FAHD, C.A ",7468999184850,42.22,0,0,0,,,,,,,,,,,,,
26622,DISCAPINA KIDS SUSP ORAL 5MG/ML X 20,,1365,"CASA DE REPRESENTACION DISTRILAB, C",7598252000457,36.35,345,-,0,,,,,,,,,,,,,
26181,DISCETAM SUSP 100 MG X 150 ML       ,,1365,"CASA DE REPRESENTACION DISTRILAB, C",7598252000396,243.62,198,0.48,0,,,,,,,,,,,,,
20778,MAALOX PLUS SUSP MENTA 180 ML       ,HIDROXIDO ALUMINIO/MAGNESIO/DI,1283,CASA DE REPRESENTACION FARMACEUTICA,7501072325341,69.74,0,0,18,,,,,,,,,,,,,
26624,DISCETAM TAB 1000MG X 30            ,,1365,"CASA DE REPRESENTACION DISTRILAB, C",7598252000389,140.44,477,-,0,,,,,,,,,,,,,
20787,ALSART CAP 160 MGS X 10             ,AMLODIPINA/VALSARTAN,622,"MEYER PRODUCTOS TERAPEUTICOS, S.A. ",7592601201045,26.18,0,0.06,21,,,,,,,,,,,,,
20788,ALSART CAP 160 MGS X 30             ,AMLODIPINA/VALSARTAN,622,"MEYER PRODUCTOS TERAPEUTICOS, S.A. ",7592601201052,55.07,0,0.06,21,,,,,,,,,,,,,
20800,"LATACOF SOL OFT 2,5 ML              ",LATANOPROST,481,"LABORATORIOS COFASA, S.A.          ",7591818716793,105.04,0,0,21,,,,,,,,,,,,,
20801,"LATACOF DUO SOL OFT 2,5 ML          ",LATANOPROST/TIMOLOL,481,"LABORATORIOS COFASA, S.A.          ",7591818716809,113.76,0,0,21,,,,,,,,,,,,,
24418,DISCOLAYTE 69.7 G X 10 DIST         ,,1365,"CASA DE REPRESENTACION DISTRILAB, C",7598252101833,241.53,43,-,0,,,,,,,,,,,,,
26626,"DISFENAC SUSP ORAL 1,8MG/ML X 120ML ",,1365,"CASA DE REPRESENTACION DISTRILAB, C",7598252000501,36.35,789,-,0,,,,,,,,,,,,,
26621,DISLEPTAL SUSP 300MG/5ML X 100ML    ,,1365,"CASA DE REPRESENTACION DISTRILAB, C",7598252000525,115.66,278,-,0,,,,,,,,,,,,,
26620,DISLEPTAL TAB 300MG X 30            ,,1365,"CASA DE REPRESENTACION DISTRILAB, C",7598252000532,88.39,499,-,0,,,,,,,,,,,,,
25211,DISOMEZ CAP 40 MG X 30 DISTRILAB    ,,1365,"CASA DE REPRESENTACION DISTRILAB, C",7598252000259,51.22,1291,0.18,0,,,,,,,,,,,,,
25215,DISTIAZEM TAB/REC 60 MG X 30 DISTRIL,,1365,"CASA DE REPRESENTACION DISTRILAB, C",7598252000303,74.35,170,-,0,,,,,,,,,,,,,
24417,"DISTRILAX PVO P/SOL ORAL 8,5 MG X 12",,1365,"CASA DE REPRESENTACION DISTRILAB, C",7598252101826,49.57,421,0.62,0,,,,,,,,,,,,,
20820,BAJALENGUA D/MADERA IM-SUMEDICAL X 1,NO APLICA,1360,"VENAMEX, C.A                       ",652931972224,0.25,0,0,0,,,,,,,,,,,,,
20821,BOLSA DE ORINA C/VALV ANTIR 2000LT X,NO APLICA,1360,"VENAMEX, C.A                       ",652931974341,33.29,0,0,0,,,,,,,,,,,,,
20822,SET DE INF BURETA CALIBRADA 100 ML X,NO APLICA,1360,"VENAMEX, C.A                       ",707273544490,1.56,0,0,0,,,,,,,,,,,,,
20823,SET DE INF BURETA CALIBRADA 150 ML X,NO APLICA,1360,"VENAMEX, C.A                       ",707273544506,1.94,0,0,0,,,,,,,,,,,,,
20824,CANULA DE MAYO OROF T/GUEDEL N.000 X,NO APLICA,1360,"VENAMEX, C.A                       ",652931967268,2.75,0,0,0,,,,,,,,,,,,,
20825,CANULA DE MAYO OROFT/GUEDEL N.00 X 1,NO APLICA,1360,"VENAMEX, C.A                       ",652931967299,2.75,0,0,0,,,,,,,,,,,,,
20826,CANULA DE MAYO OROF T/GUEDEL N.0 X 1,NO APLICA,1360,"VENAMEX, C.A                       ",652931967329,2.75,0,0,0,,,,,,,,,,,,,
20827,CANULA DE MAYO OROF T/GUEDEL N.1 X 1,NO APLICA,1360,"VENAMEX, C.A                       ",652931967350,2.75,0,0,0,,,,,,,,,,,,,
20828,CANULA DE MAYO OROF T/GUEDEL N.2 X 1,NO APLICA,1360,"VENAMEX, C.A                       ",652931967381,2.75,0,0,0,,,,,,,,,,,,,
20829,CANULA DE MAYO OROF T/GUEDEL N.3 X 1,NO APLICA,1360,"VENAMEX, C.A                       ",652931967411,2.75,0,0,0,,,,,,,,,,,,,
20830,CANULA DE MAYO OROF T/GUEDEL N.5 X 1,NO APLICA,1360,"VENAMEX, C.A                       ",652931967503,2.75,0,0,0,,,,,,,,,,,,,
20831,CANULA DE MAYO OROF T/GUEDEL N.6 X 1,NO APLICA,1360,"VENAMEX, C.A                       ",652931967473,2.75,0,0,0,,,,,,,,,,,,,
20832,CLAMP UMBILICAL IM SUMEDICAL X 1    ,NO APLICA,1360,"VENAMEX, C.A                       ",652931971388,1.71,0,0,0,,,,,,,,,,,,,
20833,"COMPRESAS DE LAPAROTOMIA 18""X18"" X 5",NO APLICA,1360,"VENAMEX, C.A                       ",652931974402,15.05,0,0,0,,,,,,,,,,,,,
20834,JER DESC/CON AGUJA 21G/3ML 1 1/2 X 1,NO APLICA,1360,"VENAMEX, C.A                       ",707273544247,0.96,0,0,0,,,,,,,,,,,,,
20835,JER DESC/CON AGUJA 21G/5ML 1 1/2 X 1,NO APLICA,1360,"VENAMEX, C.A                       ",707273544254,1.01,0,0,0,,,,,,,,,,,,,
20836,JER DESC/CON AGUJA 21G/10ML 1 1/2 X ,NO APLICA,1360,"VENAMEX, C.A                       ",707273544261,1.36,0,0,0,,,,,,,,,,,,,
20837,JER DESC/CON AGUJA 21G/20ML 1 1/2 X ,NO APLICA,1360,"VENAMEX, C.A                       ",707273544278,2,0,0,0,,,,,,,,,,,,,
20838,EQUIPO PERICRAN SCALP VEIN SET 19G X,NO APLICA,1360,"VENAMEX, C.A                       ",707273544162,0.93,0,0,0,,,,,,,,,,,,,
20839,EQUIPO PERICRAN SCALP VEIN SET 21G X,NO APLICA,1360,"VENAMEX, C.A                       ",707273544179,0.93,0,0,0,,,,,,,,,,,,,
20840,EQUIPO PERICRAN SCALP VEIN SET 23G X,NO APLICA,1360,"VENAMEX, C.A                       ",707273544186,0.93,0,0,0,,,,,,,,,,,,,
20841,EQUIPO PERICRAN SCALP VEIN SET 25G X,NO APLICA,1360,"VENAMEX, C.A                       ",707273544193,0.93,0,0,0,,,,,,,,,,,,,
20842,SET DE INFUSION MACRO X 1           ,NO APLICA,1360,"VENAMEX, C.A                       ",707273544476,22.14,0,0,0,,,,,,,,,,,,,
20843,VASO HUMIFICADOR 500 ML X 1         ,NO APLICA,1360,"VENAMEX, C.A                       ",652931974334,29.82,0,0,0,,,,,,,,,,,,,
20845,ADRENALINA AMP 1MG/1ML X 100        ,EPINEFRINA,1169,EL MORRO CASA DE REPRESENTACION CA ,7591096001499,7.19,0,0,0,,,,,,,,,,,,,
20846,AMIODARONA CLORH SOL INY 150MG/3ML X,AMIODARONA,1169,EL MORRO CASA DE REPRESENTACION CA ,7800061025102,18.98,0,0,0,,,,,,,,,,,,,
20847,AMIKACINA SOL INY 500 MG/2 ML X 100 ,AMIKACINA,1169,EL MORRO CASA DE REPRESENTACION CA ,7591096000218,21.86,0,0,0,,,,,,,,,,,,,
20848,ATROPINA SULFATO SOL INY 1MG/1ML X 1,SULFATO DE ATROPINA,1169,EL MORRO CASA DE REPRESENTACION CA ,7800061000727,6.9,0,0,0,,,,,,,,,,,,,
20849,BETAMETASONA S/FOSF SOL INY 4MG/1MLX,BETAMETASONA,1169,EL MORRO CASA DE REPRESENTACION CA ,7800061050104,8.92,0,0,0,,,,,,,,,,,,,
20851,"BUPIVACAINA HIPERB SOL INY 0,75%/2ML",BUPIVACAINA,1169,EL MORRO CASA DE REPRESENTACION CA ,7800061001601,35.95,0,0,0,,,,,,,,,,,,,
20852,CEFAZOLINA PVO SOL INY 1 G I.M./I.V.,CEFAZOLINA,1169,EL MORRO CASA DE REPRESENTACION CA ,652931975652,7.48,0,0,0,,,,,,,,,,,,,
20853,CEFALOTINA PVO SOL INY 1 G I.M./I.V.,CEFAZOLINA,1169,EL MORRO CASA DE REPRESENTACION CA ,652931975645,12.08,0,0,0,,,,,,,,,,,,,
20854,CIPROFLOXACINA SOL IV 2MG/200MG/100M,CIPROFLOXACINA,1169,EL MORRO CASA DE REPRESENTACION CA ,6905127111094,14.5,0,0,0,,,,,,,,,,,,,
20855,VIT B1 B6 B12 AMP 10.000UI/3ML X 100,TE VERDE/VITC/AC DE LINO,1169,EL MORRO CASA DE REPRESENTACION CA ,7591096000188,17.54,0,0,0,,,,,,,,,,,,,
20856,CLINDAMICINA SOL INY 600MG/4ML X 5 B,CLINDAMICINA,1169,EL MORRO CASA DE REPRESENTACION CA ,652931974068,1.37,0,0,0,,,,,,,,,,,,,
20857,CLORFENIRAMINA MAL AMP 10MG/1ML X100,CLORFENIRAMINA,1169,EL MORRO CASA DE REPRESENTACION CA ,7800061105101,5.75,0,0,0,,,,,,,,,,,,,
20860,DOBUTAMINA SOL INY 250MG/5ML X 5 BIO,DOBUTAMINA/METABISULFITO DE SO,1169,EL MORRO CASA DE REPRESENTACION CA ,7800061150163,5.14,0,0,0,,,,,,,,,,,,,
20862,FENITOINA SODICA AMP 250MG/5ML X100 ,NO APLICA,1169,EL MORRO CASA DE REPRESENTACION CA ,7800061000949,23.29,0,0,0,,,,,,,,,,,,,
20863,FITOMENADIONA SOL INY 10MG/1ML X 100,VIT K,1169,EL MORRO CASA DE REPRESENTACION CA ,7800061210201,9.78,0,0,0,,,,,,,,,,,,,
20864,"FLUMAZENIL AMP 0,5MG/5ML X 100 BIO  ",FLUNARIZINA,1169,EL MORRO CASA DE REPRESENTACION CA ,7800061000468,129.53,0,0,0,,,,,,,,,,,,,
20865,GENTAMICINA AMP 80MG/2ML X 100 BIO  ,GENTAMICINA,1169,EL MORRO CASA DE REPRESENTACION CA ,7800061235303,7.48,0,0,0,,,,,,,,,,,,,
20866,HALOPERIDOL AMP 5MG/1ML X 100 BIO   ,HALOPERIDOL,1169,EL MORRO CASA DE REPRESENTACION CA ,7800061250108,28.76,0,0,0,,,,,,,,,,,,,
20867,KETOROLACO AMP 30MG/1ML X 100       ,KETOROLAC,1169,EL MORRO CASA DE REPRESENTACION CA ,7800061280105,20.13,0,0,0,,,,,,,,,,,,,
20868,KETOPROFENO AMP 100MG/2ML X 100     ,KETOPROFENO,1169,EL MORRO CASA DE REPRESENTACION CA ,7800061000703,18.69,0,0,0,,,,,,,,,,,,,
20869,LEVOFLOXACINA AMP 500MG/100ML X20 MO,LEVOFLOXACINA,1169,EL MORRO CASA DE REPRESENTACION CA ,6905127111100,0.24,0,0,0,,,,,,,,,,,,,
20870,METAMIZOL SODICO AMP 1G/2ML X 100 BI,METAMIZOL,1169,EL MORRO CASA DE REPRESENTACION CA ,7800061315104,4.6,0,0,0,,,,,,,,,,,,,
20871,METILPREDNISOLONA PVO SUSP 125MGX1 M,METILPREDNISOLONA,1169,EL MORRO CASA DE REPRESENTACION CA ,652931974174,0.72,0,0,0,,,,,,,,,,,,,
20872,METOCLOPRAMIDA AMP 10MG/2ML X 100 BI,METOCLOPRAMIDA,1169,EL MORRO CASA DE REPRESENTACION CA ,7800061325103,6.04,0,0,0,,,,,,,,,,,,,
20873,METRONIDAZOL AMP 500MG/100ML X 20 MO,METRONIDAZOL,1169,EL MORRO CASA DE REPRESENTACION CA ,6905127111070,18.12,0,0,0,,,,,,,,,,,,,
20874,"NEOSTIGMINA M/SULF AMP 0,5MG/1MLX100",NEOSTIGMINA,1169,EL MORRO CASA DE REPRESENTACION CA ,7591096001918,12.94,0,0,0,,,,,,,,,,,,,
20875,MEROPENEM PVO SOL INY 500 MG X 1 MOR,MEROPENEM,1169,EL MORRO CASA DE REPRESENTACION CA ,652931974075,0.63,0,0,0,,,,,,,,,,,,,
20876,MEROPENEM PVO SOL INY 1 G X 1 MORRO ,MEROPENEM,1169,EL MORRO CASA DE REPRESENTACION CA ,652931970350,1.01,0,0,0,,,,,,,,,,,,,
20877,CEFTRIAXONA PVO SUSP 1 G X 50 MORRO ,CEFTRIAXONA,1169,EL MORRO CASA DE REPRESENTACION CA ,652931970367,8.48,0,0,0,,,,,,,,,,,,,
20878,CEFOTAXIMA PVO SUSP 1 G X 50 MORRO  ,CEFOTAXIMA SODICA,1169,EL MORRO CASA DE REPRESENTACION CA ,652931970374,7.91,0,0,0,,,,,,,,,,,,,
20879,"AMPICILINA/SULBACTAM PVO SUSP 1,5G X",AMPICILINA/SULBACTAM,1169,EL MORRO CASA DE REPRESENTACION CA ,652931970381,6.47,0,0,0,,,,,,,,,,,,,
20880,N BUTILBROMURO D/ESC AMP 20M/1MLX100,N-BUTILBROMURO HIOSCINA,1169,EL MORRO CASA DE REPRESENTACION CA ,7800061075107,19.84,0,0,0,,,,,,,,,,,,,
20881,"N BUTILBROMURO E/MET AMP 20/2,5G/5ML",BUTILHIOSCINA/METAMIZOL,1169,EL MORRO CASA DE REPRESENTACION CA ,7591096002328,23.58,0,0,0,,,,,,,,,,,,,
20882,NITROGLICERINA AMP 50MG/10ML X 50 BI,NITROGLICERINA,1169,EL MORRO CASA DE REPRESENTACION CA ,7800061345217,77.36,0,0,0,,,,,,,,,,,,,
20925,LAGRIFRESH GTAS OCULARES 10 ML      ,CARBOXIMETILCELULOSA,78,"LAPREVEN ,S.A.                     ",8908006972791,13.99,0,0,0,,,,,,,,,,,,,
20926,DEROVIT CAPB/BLD 1000 UI X 15       ,VIT D3,875,LABORATORIOS VIVAX PHARMACEUTICALS ,7592432901466,13.78,0,0.62,35,,,,,,,,,,,,,
20928,PANTOPRAZOL TAB/REC 40 MG X 10      ,PANTOPRAZOL,880,LABORATORIOS VIVAX PHARMACEUTICALS ,7703153034719,42.08,0,0,35,,,,,,,,,,,,,
20934,CORAL CALCIO PLUS D CAP 500 MG X 60 ,VIT D,1007,"DUOPHARMA, C.A.                    ",7593870000087,59.02,0,0,0,,,,,,,,,,,,,
20935,MAGNESIUM CAP 500 MG X 60           ,MAGNESIO,1007,"DUOPHARMA, C.A.                    ",7593870000094,59.02,0,0,0,,,,,,,,,,,,,
15605,DISULPEC TAB 25 MG X 20             ,LEVOSULPIRIDE,1165,"CALOX INTERNATIONAL, C.A. MCK.     ",7591519051971,22.51,1102,-,35,,,,,,,,,,,,,
20937,VITAMINA C 1000 CAP X 60            ,AC ASCORBICO (VIT C),1007,"DUOPHARMA, C.A.                    ",7593870000100,59.02,0,0,0,,,,,,,,,,,,,
26625,DISZEPIN SUSP 100MG/5ML X 100ML     ,,1365,"CASA DE REPRESENTACION DISTRILAB, C",7598252000464,57.83,285,-,0,,,,,,,,,,,,,
26183,DITOSXIL SUSP 100MG/5ML X 120ML     ,,1365,"CASA DE REPRESENTACION DISTRILAB, C",7598252000471,25.78,558,-,0,,,,,,,,,,,,,
20940,LEVOTIROXINA TAB 100 MCG X 30 DAC   ,LEVOTIROXINA SODICA,1364,"CASA DE REPRESENTACIONES DAC 55,C.A",7598578000148,26.07,0,0,25,,,,,,,,,,,,,
7064,DIUSAN CAP 300 MG X 90              ,,134,"ARCO IRIS LABORATORIOS, C.A.       ",7592946005728,20.52,34,-,30,,,,,,,,,,,,,
20942,AMOXICILINA CAP 500 MG X 10 DAC     ,AMOXICILINA,1364,"CASA DE REPRESENTACIONES DAC 55,C.A",7598578000025,21.57,0,0,25,,,,,,,,,,,,,
20943,LEVOFLOXACINA TAB 500 MG X 10 DAC   ,LEVOFLOXACINA,1364,"CASA DE REPRESENTACIONES DAC 55,C.A",8906078131436,0.62,0,0,0,,,,,,,,,,,,,
22858,DIVAL INY 75 MG /3 ML X 2 AMP       ,DICLOFENAC SODICO,547,"LABORATORIOS VALMOR, C.A.          ",7591020008976,23.43,76,-,20,,,,,,,,,,,,,
6835,DIVAL TAB/ENTE 50 MG X 20           ,DICLOFENAC SODICO,547,"LABORATORIOS VALMOR, C.A.          ",7591020001113,12.86,12,0,20,,,,,,,,,,,,,
20946,DIOSMINA TAB 600 MG X 10 DAC        ,DIOSMINA,1364,"CASA DE REPRESENTACIONES DAC 55,C.A",7598578000124,68.3,0,0,25,,,,,,,,,,,,,
20470,DIVINALT COMP/REC 3MG/0.03MG X 21   ,DROSPIRENONA/ETINILESTRADIOL,1283,CASA DE REPRESENTACION FARMACEUTICA,7401078900040,89.2,132,-,18,,,,,,,,,,,,,
20948,METRONIDAZOL TAB 500 MG X 10 DAC    ,METRONIDAZOL,1364,"CASA DE REPRESENTACIONES DAC 55,C.A",8906121690095,0.3,0,0,0,,,,,,,,,,,,,
24797,DIZOLID SOL IV 600MG X 300ML DISTRIL,,1365,"CASA DE REPRESENTACION DISTRILAB, C",7598252000099,109.49,562,0.3,0,,,,,,,,,,,,,
25502,DIZONIDE SUSP 100MG/5ML X 60 ML DIST,,1365,"CASA DE REPRESENTACION DISTRILAB, C",7598252000174,74.35,870,-,0,,,,,,,,,,,,,
25501,DIZONIDE TAB/REC 500 MG X 10 DISTRIL,,1365,"CASA DE REPRESENTACION DISTRILAB, C",7598252000167,57.83,10,0.42,0,,,,,,,,,,,,,
25214,DLORACE TAB/REC 500MG/4MG X 20 DISTR,,1365,"CASA DE REPRESENTACION DISTRILAB, C",7598252000198,41.31,588,0.4,0,,,,,,,,,,,,,
843,DOBET SOL OFT 5 ML                  ,DORZOLAMIDA/TIMOLOL,508,"LABORATORIOS L.O. OFTALMI, C.A.    ",7591196000583,54.55,4763,-,30,,,,,,,,,,,,,
16483,DOBRACID LP COM 300 MG X 30         ,TRIMEBUTINA,571,"LABORATORIOS LETI, S.A.V.          ",7591585114327,94.2,427,-,25,,,,,,,,,,,,,
20972,CLEXANE INY 40MG X 2 JER            ,ENOXAPARINA SODIO,1367,"GRUPO + 58 , C.A                   ",3582910028055,9.46,0,0,0,,,,,,,,,,,,,
20977,OXACILINA PVO INY IM/IV 1 G X 50 KM ,OXACILINA SODICA,1368,CASA DE REPRESENTACION MARQUEZ Y KO,6921875009698,194.96,0,0,0,,,,,,,,,,,,,
20978,KETOPROFENO INY IV 100MG/10ML X 1 KM,KETOPROFENO,1368,CASA DE REPRESENTACION MARQUEZ Y KO,6921875009704,5.41,0,0,0,,,,,,,,,,,,,
20979,OMEPRAZOL PVO/LIOF INY 40 MG X 1 KM ,OMEPRAZOL,1368,CASA DE REPRESENTACION MARQUEZ Y KO,6921875009667,287.94,0,0,0,,,,,,,,,,,,,
20980,AMPICILINA SULBACTAM INY IM/IV 1.5GX,AMPICILINA/SULBACTAM,1368,CASA DE REPRESENTACION MARQUEZ Y KO,6921875009582,3.92,0,0,0,,,,,,,,,,,,,
20981,DICLOFENAC SODICO INY 25MG/3MLX100 K,DICLOFENAC SODICO,1368,CASA DE REPRESENTACION MARQUEZ Y KO,6921875009599,113.24,0,0,0,,,,,,,,,,,,,
20982,DIPIRONA/METAMI INY 1G/2ML X 100 KM ,DIPIRONA,1368,CASA DE REPRESENTACION MARQUEZ Y KO,6035834982097,117.65,0,0,0,,,,,,,,,,,,,
20985,GENTAMICINA INY 80MG/2ML X 100 KM   ,GENTAMICINA,1368,CASA DE REPRESENTACION MARQUEZ Y KO,6037349287490,117.65,0,0,0,,,,,,,,,,,,,
20987,AMPICILINA CAP 500 MG X 100 KM      ,AMPICILINA,1368,CASA DE REPRESENTACION MARQUEZ Y KO,6921875009612,57.52,0,0,0,,,,,,,,,,,,,
20988,OMEPRAZOL CAP/REC 20 MG X 100 KM    ,OMEPRAZOL,1368,CASA DE REPRESENTACION MARQUEZ Y KO,6921875009551,32.35,0,0,0,,,,,,,,,,,,,
20989,CIPROFLOXACINA TAB/REC 500 MG X 100 ,CIPROFLOXACINA,1368,CASA DE REPRESENTACION MARQUEZ Y KO,6921875009575,51,0,0,0,,,,,,,,,,,,,
20990,LEVOFLOXACINA TAB/REC 500 MG X 100 K,LEVOFLOXACINA,1368,CASA DE REPRESENTACION MARQUEZ Y KO,6921875009643,103.53,0,0,0,,,,,,,,,,,,,
20991,CIPROFLOXACINA INF 200MG/100ML KM   ,CIPROFLOXACINA,1368,CASA DE REPRESENTACION MARQUEZ Y KO,6939364641816,4.97,0,0,0,,,,,,,,,,,,,
20992,LEVOFLOXACINA INF 500MG/100ML KM    ,LEVOFLOXACINA,1368,CASA DE REPRESENTACION MARQUEZ Y KO,6939364641809,26.14,0,0,0,,,,,,,,,,,,,
20993,METRONIDAZOLE INF 500MG/100ML KM PLU,METRONIDAZOL,1368,CASA DE REPRESENTACION MARQUEZ Y KO,6037096019856,4.25,0,0,0,,,,,,,,,,,,,
20994,GENTAPLUS GTA OFT 0.3%              ,GENTAMICINA,1368,CASA DE REPRESENTACION MARQUEZ Y KO,8904030802042,5.69,0,0,0,,,,,,,,,,,,,
21017,PREDNISOLONA 5 MG X 30 TAB          ,PREDNISOLONA,1238,"DOLLY FARMA, C.A                   ",7702605107469,19.61,0,0,0,,,,,,,,,,,,,
15241,DOL PLUS DISP TAB 650 MG X 20 BLI   ,ACETAMINOFEN/CAFEINA/DIHIDROER,480,"CALOX INTERNATIONAL, C.A.          ",7591519006599,120.14,132,-,35,,,,,,,,,,,,,
21019,AMOXICILINA/AC CLAVU 250/62.5/5MLX60,AMOXICILINA/AC CLAVULANICO,1303,"CASA DE REPRESENTACIONES ZAKI, C.A ",7597533001978,42.22,0,0,0,,,,,,,,,,,,,
21020,"SOL FISIOLOGICA 0,9% X 500 ML ZAKI  ",CLORURO SODIO,1303,"CASA DE REPRESENTACIONES ZAKI, C.A ",7597533001565,11.97,0,0,0,,,,,,,,,,,,,
90444,DOL PLUS TAB 650 MG X 20            ,ACETAMINOFEN/CAFEINA/DIHIDROER,480,"CALOX INTERNATIONAL, C.A.          ",7591519005141,30.01,4380,-,35,,,,,,,,,,,,,
5475,DOL PLUS TAB X 10                   ,ACETAMINOFEN/CAFEINA/DIHIDROER,480,"CALOX INTERNATIONAL, C.A.          ",7591519005134,20.64,6910,-,35,,,,,,,,,,,,,
94913,DOL TAB 450MG/40MG/1MG X 4 X 20 BLI ,ACETAMINOFEN/CAFEINA/DIHIDROER,480,"CALOX INTERNATIONAL, C.A.          ",7591519005974,113.94,276,-,35,,,,,,,,,,,,,
21026,"SULIXTRA CAP LIB/PRO 0,4 MG X 30    ",TAMSULOSINA,1036,"LABORATORIOS FC PHARMA, C.A.       ",7593090002403,64.69,0,0,30,,,,,,,,,,,,,
21027,CLEXANE SOL INY 80MG/0.8ML X 2 JER  ,ENOXAPARINA,1367,"GRUPO + 58 , C.A                   ",3582910028017,15.56,0,0,0,,,,,,,,,,,,,
8354,DOL TAB X 10 CLX                    ,ACETAMINOFEN/CAFEINA/DIHIDROER,480,"CALOX INTERNATIONAL, C.A.          ",7591519000474,18.76,4845,-,35,,,,,,,,,,,,,
8355,DOL TAB X 20 CLX                    ,ACETAMINOFEN/CAFEINA/DIHIDROER,480,"CALOX INTERNATIONAL, C.A.          ",7591519001587,28.52,2321,-,35,,,,,,,,,,,,,
2586,DOLAK COM 10 MG X 20                ,KETOROLAC,305,"ESPECIALIDADES DOLLDER, C.A.       ",7592803001368,23.53,399,-,21,,,,,,,,,,,,,
