Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Clasificación
MISCELANEOS,7592904000437,003315,,LUBRIX  CHOCOLATE 60 CC,LUBRICANTE,SULCAGEL C.A.,3.248,0,3.248,0.32480000000000003,2.9232,234,2025-05-01 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,7592904000451,003317,,LUBRIX  MENTA 60 CC,LUBRICANTE,SULCAGEL C.A.,3.248,0,3.248,0.32480000000000003,2.9232,259,2025-06-01 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,7592904000468,003318,,LUBRIX  PIÑA 60 CC,LUBRICANTE,SULCAGEL C.A.,3.248,0,3.248,0.32480000000000003,2.9232,271,2025-04-01 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,7592904000024,003311,,LUBRIX 120 CC GEL LUBRICANTE INTIMO,LUBRICANTE,SULCAGEL C.A.,3.596,0,3.596,0.35960000000000003,3.2364,366,2025-05-01 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,7592904000031,003313,,LUBRIX 120 CC GEL LUBRICANTE INTIMO CON ESPERMATICIDA,LUBRICANTE  - ESPERMATICIDA,SULCAGEL C.A.,3.77,0,3.77,0.377,3.393,201,2025-01-01 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,7592904000017,003312,,LUBRIX 60 CC GEL LUBRICANTE INTIMO,LUBRICANTE INTIMO,SULCAGEL C.A.,2.9,0,2.9,0.29,2.61,1,2025-06-01 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,7592904000352,003314,,LUBRIX 70 G LUBRICANTE LIQUIDO CALIDO,LUBRICANTE,SULCAGEL C.A.,5.742,0,5.742,0.5742,5.1678,274,2024-02-01 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,7592904000581,003320,,LUBRIX SEDA 60 CC,LUBRICANTE,SULCAGEL C.A.,4.698,0,4.698,0.46980000000000005,4.2282,347,2024-01-01 00:00:00,,0,,,,,,,,,,,,,,,,
JARABE-GOTAS-INHALADORES- OTROS,7894164005369,003925,,LUFTY 75 MG/ML GOTAS SABOR CEREZA 15ML,SIMETICONA,AIRELA,1.15,0,1.15,0.11499999999999999,1.035,102,2024-06-01 00:00:00,,0,,,,,,,,,,,,,,,,
MMQ,3050,007923,,LUGOL 2% SOLUCION 120 ML,YODO,VITALCLINIC,9.8,0,9.8,0.9800000000000001,8.82,105,2024-09-23 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7592349001044,004225,,LUMBAX 400 MG X 10 TABLETAS,IBUPROFENO,LABORATORIOS VARGAS,1.65,0,1.65,0.165,1.4849999999999999,93,2024-05-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7592349001051,003208,,LUMBAX 600 MG X 10 TABLETAS,IBUPROFENO,LABORATORIOS VARGAS,2.4,0,2.4,0.24,2.16,69,2024-03-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7592349001075,003209,,LUMBAX 800 MG X 6 TABLETAS,IBUPROFENO,LABORATORIOS VARGAS,2.85,0,2.85,0.28500000000000003,2.565,80,2024-06-01 00:00:00,,0,,,,,,,,,,,,,,,,
ONCOLOGICOS,7598828000768,008207,,LUPROVA 11.25 MG X 1 VIAL CELON LABS,LEUPROLIDE,CELON LABS,250,0,250,25,225,28,2025-04-01 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,7702006205023,006143,,LUX JABON FLOR DE VAINILLA 125 GR,JABON ANTIBACTERIAL,LUX,1.0324,0,1.0324,0.10324,0.92916,86,2025-04-10 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,7702006205016,006141,,LUX JABON JAZMIN 125 GR,JABON ANTIBACTERIAL,LUX,1.0324,0,1.0324,0.10324,0.92916,206,2025-01-21 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,7702006205061,007379,,LUX JABON JAZMIN PACK X 3 125 GR,JABON ANTIBACTERIAL,LUX,2.3432,0,2.3432,0.23432,2.10888,31,2025-03-01 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,7702006205047,006144,,LUX JABON ORQUIDEA NEGRA 125 GR,JABON ANTIBACTERIAL,LUX,1.044,0,1.044,0.1044,0.9396,141,2025-07-01 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,7702006205009,006142,,LUX JABON ROSAS FRANCESAS 125 GR,JABON ANTIBACTERIAL,LUX,1.0324,0,1.0324,0.10324,0.92916,84,2025-03-01 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,7702006205078,006145,,LUX JABON VAINILLA PACK X 3 125 GR,JABON ANTIBACTERIAL,LUX,2.3432,0,2.3432,0.23432,2.10888,15,2025-04-01 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,7591404000084,007178,,LYMACREAM CREMA CORPORAL CALIENTE CALOR ALTO 195 GR,CREMA CORPORAL,CORAMODIO,7.83,0,7.83,0.783,7.047,11,2024-04-03 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,7591404000077,007177,,LYMACREAM CREMA CORPORAL CALIENTE CALOR MEDIO 195 GR,CREMA CORPORAL,CORAMODIO,6.844,0,6.844,0.6844000000000001,6.1596,9,2027-07-01 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,7591404000060,007176,,LYMACREAM CREMA CORPORAL CALIENTE CALOR MODERADO 195 GR,CREMA CORPORAL,CORAMODIO,6.032,0,6.032,0.6032000000000001,5.4288,1,2024-03-15 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7592946007074,004167,,MACA 300MG X60CAPS ARCOIRIS,MACA,SIN DEFINIR,7.2,0,7.2,0.7200000000000001,6.48,31,2024-12-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7597345000251,006575,,MACA 500 MG X 60 CAPS (SALUD NATURAL),MACA,SALUD NATURAL,5.75,0,5.75,0.5750000000000001,5.175,13,2023-11-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7592710000720,003522,,MACA 500 MG X 60 CAPSULAS HERBAPLANT,MACA,HERBAPLANT,7.25,0,7.25,0.7250000000000001,6.525,60,2025-07-06 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,646824218063,005764,,MACA 500MG X60CAPS NATURAL SYSTEM,MACA,NATURAL SYSTEMS,10.3,0,10.3,1.03,9.270000000000001,43,2025-11-30 00:00:00,,0,,,,,,,,,,,,,,,,
MMQ,,005532,,MACROGOTERO EN Y 20 GOTAS GROSSMED,MACROGOTERO,GROSSMED,0.35,0,0.35,0.034999999999999996,0.315,2,,,0,,,,,,,,,,,,,,,,
SUPOSITORIOS-CREMAS-OVULOS,7592348218221,006660,,MADECASSOL CREMA 1% 20 GR,CENTELLA ASIATICA,POLINAC,5.7,0,5.7,0.5700000000000001,5.13,33,2027-05-01 00:00:00,,0,,,,,,,,,,,,,,,,
JARABE-GOTAS-INHALADORES- OTROS,7899470802268,000818,,MAGMAX 80 MG / ML JARABE 100 ML,LECHE MAGNESIA,NATULAB,1.7,0,1.7,0.17,1.53,1722,2024-02-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7597134000875,007755,,MAGNESIO 332 MG X 70 CAPSULAS LA ABEJITA,OXIDO DE MAGNESIO,ABEJITA,6.5,0,6.5,0.65,5.85,31,2024-08-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,678358669516,006350,,MAGNESIO 400MG X 30 CAPSULAS NATURISTIK,MAGNESIO,NATURISTIK,4.3,0,4.3,0.43,3.8699999999999997,3,2022-11-07 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,854688003736,008500,,MAH FORMULA INFANTIL + 12 400 GR,FORMULA,ARLA,11.2,0,11.2,1.1199999999999999,10.08,41,2025-09-21 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,854688003729,003707,,MAH FORMULA INFANTIL 6 - 12 MESES 400 GR,FORMULA,ARLA,11.2,0,11.2,1.1199999999999999,10.08,63,2025-04-12 00:00:00,,0,,,,,,,,,,,,,,,,
JARABE-GOTAS-INHALADORES- OTROS,7591619519135,000820,,MAILEN 2.5 MG / 5 ML JARABE 50 ML,DESLORATADINA,ROEMMERS,2.3,0,2.3,0.22999999999999998,2.07,86,2024-05-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7591619519142,008416,,MAILEN 5 MG X 30 COMPRIMIDOS,DESLORATADINA,MEGALABS,4.5,0,4.5,0.45,4.05,21,2025-03-01 00:00:00,,0,,,,,,,,,,,,,,,,
AMPOLLA Y SOLUCIONES,6942189304361,002297,,MANITOL INFUSION 20% 250ML KMPLUS,MANITOL,KMPLUS,3.5,0,3.5,0.35000000000000003,3.15,97,2025-04-01 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,00125MANZAFARX,001332,,MANZANILLA 10 GR FARMAX,MANZANILLA,FARMAX,0.45,0,0.45,0.045000000000000005,0.405,103,2025-09-01 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,7594001452201,000821,,MANZANILLA 10 GR RECETTE MARK,MANZANILLA,RECETTE MARK,2.8,0,2.8,0.27999999999999997,2.52,38,2024-05-01 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,MANZANILLAFAR,003791,,MANZANILLA 5 GR FARMAX,MANZANILLA,FARMAX,0.3,0,0.3,0.03,0.27,166,2025-09-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7592946016816,005209,,MAPURITE 300 MG X 90 CAPSULAS,PETIVERIA ALLIACEA,ARCO IRIS,4.9,0,4.9,0.49000000000000005,4.41,20,2024-07-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7591619520490,007727,,MARTESIA 150 - 150 MG X 14 CAPSULAS,PREGABALINA,MEGALABS,5.85,0,5.85,0.585,5.265,18,2025-06-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7591619520506,007726,,MARTESIA 300 - 300 MG X 14 CAPSULAS,PREGABALINA,ROEMMERS,8.95,0,8.95,0.895,8.055,31,2025-04-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7591619520483,007728,,MARTESIA 75 - 75 MG X 14 CAPSULAS,PREGABALINA,MEGALABS,3.15,0,3.15,0.315,2.835,33,2025-08-01 00:00:00,,0,,,,,,,,,,,,,,,,
MMQ,MASOXISUGAMA,003018,,MASCARA DE OXIGENO PEDIATRICA SUGAMA,MASCARILLA DE OXIGENO,PHARLAB,0.9,0,0.9,0.09000000000000001,0.81,1025,2024-03-01 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,7591949643012,006476,,MASCARA PARA PESTAÑAS PERFECT LASH  EFECTO EXTENSION VALMY,,VALMY,4.698,0,4.698,0.46980000000000005,4.2282,15,2026-06-01 00:00:00,,0,,,,,,,,,,,,,,,,
MMQ,MASCARILLACELESTE,003860,,MASCARILLA 3 CAPAS CELESTE PACK X10,MASCARILLA QUIRURGICA,POR DEFINIR,0.9,0,0.9,0.09000000000000001,0.81,23,2023-02-01 00:00:00,,0,,,,,,,,,,,,,,,,
MMQ,6984269413853,007540,,MASCARILLA DE NIÑOS ESTAMPADA X 10 PIEZAS,MASCARILLAS,SIN DEFINIR,0.986,0,0.986,0.09860000000000001,0.8874,10,2030-05-01 00:00:00,,0,,,,,,,,,,,,,,,,
MMQ,,004865,,MASCARILLA KF94 AD NEGRA X50PIEZAS,MASCARILLA QUIRURGICA,SIN DEFINIR,20,0,20,2,18,2,2026-02-01 00:00:00,,0,,,,,,,,,,,,,,,,
MMQ,6972961937456,004290,,MASCARILLA KN95 ADULTOS BLANCA X 12 PIEZAS,MASCARILLA QUIRURGICA,GUOYAN,4.2,0,4.2,0.42000000000000004,3.7800000000000002,470,2025-01-01 00:00:00,,0,,,,,,,,,,,,,,,,
MMQ,KN95X25,004289,,MASCARILLA KN95 ADULTOS BLANCA X 25 PIEZAS,MASCARILLA QUIRURGICA,GUOYAN,7,0,7,0.7000000000000001,6.3,359,,,0,,,,,,,,,,,,,,,,
MMQ,6972961937371,001930,,MASCARILLA QUIRURGICA 3 CAPAS NIÑOS ESTAMPADAS X50 PIEZAS,MASCARILLA QUIRURGICA,POR DEFINIR,4.872,0,4.872,0.4872,4.3848,196,2030-05-01 00:00:00,,0,,,,,,,,,,,,,,,,
MMQ,6973631750016,003465,,MASCARILLA QUIRURGICA 3 CAPAS NIÑOS ESTAMPADO PACK X6UND,MASCARILLA QUIRURGICA,IRAN DAROU,1.3,0,1.3,0.13,1.17,1368,2025-01-01 00:00:00,,0,,,,,,,,,,,,,,,,
MMQ,KF94NIÑO,003866,,MASCARILLAS KF94 DE NIÑO ESTAMPADAS X10PIEZAS,MASCARILLA QUIRURGICA,POR DEFINIR,4.2,0,4.2,0.42000000000000004,3.7800000000000002,119,2026-01-01 00:00:00,,0,,,,,,,,,,,,,,,,
JARABE-GOTAS-INHALADORES- OTROS,7591196001603,008353,,MATILOL 0.50% SOLUCION OFTALMICA 6 ML,TIMOLOL,OFTALMI,3.2,0,3.2,0.32000000000000006,2.88,60,2024-07-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7899470807362,007878,,MAXALGINA 1 GR X 10 TABLETAS,DIPIRONA MONOIDRATADA,NATULAB,2.8,0,2.8,0.27999999999999997,2.52,200,2024-02-01 00:00:00,,0,,,,,,,,,,,,,,,,
JARABE-GOTAS-INHALADORES- OTROS,8906130230602,001594,,MEBENDAZOL SUSP ORAL 100MG/5ML 30ML BRIXMEDIC,MEBENDAZOL,BRIX MEDIC,1.5,0,1.5,0.15000000000000002,1.35,504,2024-10-01 00:00:00,,0,,,,,,,,,,,,,,,,
JARABE-GOTAS-INHALADORES- OTROS,7703712030701,007103,,MEBENDAZOL SUSPENSION ORAL 100 MG / 5 ML - 30ML COASPHARMA,MEBENDAZOL,COASPHARMA,1.3,0,1.3,0.13,1.17,233,2026-05-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,1890418782959,000860,,MEBIOTREXATO 2.5MG X30TAB,METOTREXATE,BIOVENEZUELA,4,0,4,0.4,3.6,20,2024-06-01 00:00:00,,0,,,,,,,,,,,,,,,,
MMQ,7898270227172,004090,,MEDIA ANTIEMBOLICA AL MUSLO (G) TALLA L DYNAVEN,MEDIA ANTIEMBOLICA,DYNAVEN,19.488,0,19.488,1.9488,17.5392,17,2025-08-01 00:00:00,,0,,,,,,,,,,,,,,,,
MMQ,00000194301227165N0,005344,,MEDIA ANTIEMBOLICA AL MUSLO (M) TALLA M DYNAVEN,MEDIA ANTIEMBOLICA,SIN DEFINIR,19.488,0,19.488,1.9488,17.5392,11,2025-08-01 00:00:00,,0,,,,,,,,,,,,,,,,
MMQ,7898270227158,004089,,MEDIA ANTIEMBOLICA AL MUSLO (P) TALLA S DYNAVEN,MEDIA ANTIEMBOLICA,DYNAVEN,19.488,0,19.488,1.9488,17.5392,18,2025-08-01 00:00:00,,0,,,,,,,,,,,,,,,,
MMQ,7898270227196,004092,,MEDIA ANTIEMBOLICA AL MUSLO (XG) TALLA XXL (PAR) DYNAVEN,MEDIA ANTIEMBOLICA,DYNAVEN,19.14,0,19.14,1.9140000000000001,17.226,2,2032-02-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,8906069872522,002798,,MEDROXIPROGESTERONA 5MG X10TAB KMPLUS,MEDROXIPROGESTERONA,SIN DEFINIR,1.45,0,1.45,0.145,1.305,2,2022-11-03 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7895296445078,005300,,MEFLAGIN 250MG X20COMP,METRONIDAZOL,MULTILAB,1.65,0,1.65,0.165,1.4849999999999999,23,2023-05-01 00:00:00,,0,,,,,,,,,,,,,,,,
AMPOLLA Y SOLUCIONES,7592637397392,001458,,MEGAMOX AMP I.V 400MG  250ML,MOXIFLOXACINA,BEHRENS,17.1,0,17.1,1.7100000000000002,15.39,97,2023-11-09 00:00:00,,0,,,,,,,,,,,,,,,,
ONCOLOGICOS,7598828000775,008208,,MEGESTROL ALFA 40 MG SUSPENSION ORAL 240 ML ALFA,MEGESTROL,ALFA,112.3,0,112.3,11.23,101.07,8,2026-05-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7592946000198,006037,,MELATONINA 3MG X60CAPS ARCO IRIS,MELATONINA,ARCO IRIS,8.35,0,8.35,0.835,7.515,40,2025-05-01 00:00:00,,0,,,,,,,,,,,,,,,,
JARABE-GOTAS-INHALADORES- OTROS,7591241833456,001483,,MELAX POLVO 200 GR,LAXANTE,GENERICO DE CALIDAD,9,0,9,0.9,8.1,57,2023-05-01 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,736674026410,007267,,MELODY BAÑO LIQUIDO LAVANDA Y MANZANILLA X 100 ML,BAÑO LIQUIDO,MELODY,1.972,0,1.972,0.19720000000000001,1.7748,116,2026-06-01 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,736674020463,007276,,MELODY CHAMPU MANZANILLA X 100 ML,CHAMPU,MELODY,1.682,0,1.682,0.16820000000000002,1.5137999999999998,1,2026-05-01 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,736674020470,007259,,MELODY CHAMPU MANZANILLA X 200 ML,CHAMPU,MELODY,2.784,0,2.784,0.2784,2.5056,49,2026-06-01 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,736674026052,007263,,MELODY CHAMPU X 100 ML,CHAMPU,MELODY,1.624,0,1.624,0.16240000000000002,1.4616,30,2026-05-01 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,736674026045,007270,,MELODY CHAMPU X 200 ML,CHAMPU,MELODY,2.668,0,2.668,0.26680000000000004,2.4012000000000002,90,2026-06-01 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,736674020807,007260,,MELODY CHAMPY LAVANDA Y MANZANILLA X 100 ML,CHAMPU,MELODY,1.624,0,1.624,0.16240000000000002,1.4616,58,2026-06-01 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,736674020814,007261,,MELODY CHAMPY LAVANDA Y MANZANILLA X 200 ML,CHAMPU,MELODY,2.784,0,2.784,0.2784,2.5056,64,2026-05-01 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,736674026083,007264,,MELODY COLONIA AMARILLA X 100 ML,COLONIA,MELODY,1.972,0,1.972,0.19720000000000001,1.7748,15,2026-06-01 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,736674026076,007271,,MELODY COLONIA AMARILLA X 200 ML,COLONIA,MELODY,3.1668,0,3.1668,0.31668,2.85012,104,2026-06-01 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,736674026151,007277,,MELODY COLONIA AZUL X 200 ML,COLONIA,MELODY,3.1668,0,3.1668,0.31668,2.85012,37,2026-06-01 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,736674026113,007265,,MELODY COLONIA ROSADA X 100 ML,COLONIA,MELODY,1.972,0,1.972,0.19720000000000001,1.7748,32,2026-08-01 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,736674026106,007272,,MELODY COLONIA ROSADA X 200 ML,COLONIA,MELODY,3.1668,0,3.1668,0.31668,2.85012,93,2026-06-01 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,736674026182,007273,,MELODY CREMA X 200 ML,CREMA,MELODY,3.016,0,3.016,0.30160000000000003,2.7144,37,2025-05-01 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,736674026984,007268,,MELODY GEL ANTIBACTERIAL X 100 ML,ANTIBACTERIAL,MELODY,1.856,0,1.856,0.18560000000000001,1.6704,14,2026-08-01 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,736674428146,007274,,MELODY JABON DE AVENA X 150 GR,JABON,MELODY,1.74,0,1.74,0.17400000000000002,1.566,1,2025-06-01 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,736674020388,007257,,MELODY VASELINA CON SABILA Y VITAMINA E 75 GR,SABILA Y VITAMINA E,MELODY,3.77,0,3.77,0.377,3.393,37,2025-06-01 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,736674020449,007258,,MELODY VASELINA X 75 GR,VASELINA,MELODY,3.596,0,3.596,0.35960000000000003,3.2364,28,2025-08-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7592432007427,002566,,MELOVAX 15 MG X 10 CAPSULAS,MELOXICAM,VIVAX PHARMACEUTICAL,2.6,10,2.34,0.23399999999999999,2.106,310,2025-05-01 00:00:00,,0,,,,,,,,,,,,,,,,
AMPOLLA Y SOLUCIONES,7707236121822,000832,,MELOXICAM 15 MG / 1.5 ML SOLUCION INYECTABLE I.M X1 AMPOLLA VITALIS,MELOXICAM,VITALIS,0.75,0,0.75,0.07500000000000001,0.675,339,2024-05-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7598176000472,008250,,MELOXICAM 15 MG X 10 TABLETAS ANGELUS,MELOXICAM,ANGELUS,1.45,0,1.45,0.145,1.305,70,2025-03-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,8906122851471,007469,,MELOXICAM 15 MG X 20 TABLETAS (ARTE MEDICO),MELOXICAM,ARTE MEDICO,1.4,0,1.4,0.13999999999999999,1.26,221,2024-10-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,8906130230459,001596,,MELOXICAM 15MG X10TAB BRIXMEDIC,MELOXICAM,BRIX MEDIC,0.8,0,0.8,0.08000000000000002,0.72,477,2024-06-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7598869000178,004623,,MELOXICAM 15MG X10TAB NIO PHARMACEUTICAL,MELOXICAM,NIO PHARMACEUTICAL,1.5,0,1.5,0.15000000000000002,1.35,160,2025-01-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7592454162005,007789,,MELOXICAM 7.5 MG X 10 TABLETAS LA SANTE,MELOXICAM,LA SANTE,1.9,0,1.9,0.19,1.71,14,2025-01-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7598869000185,004622,,MELOXICAM 7.5MG X10TAB NIO PHARMACEUTICAL,MELOXICAM,NIO PHARMACEUTICAL,1.4,0,1.4,0.13999999999999999,1.26,125,2025-01-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7703153027353,005671,,MENISTIN 16 MG X 21 TABLETAS,BETAHISTINA,VIVAX PHARMACEUTICAL,5.9,10,5.31,0.531,4.779,54,2023-08-01 00:00:00,,0,,,,,,,,,,,,,,,,
SUPOSITORIOS-CREMAS-OVULOS,7594001564003,002835,,MENTOL DAVIS EUCALIPTO 30G,MENTOL-EUCALIPTO,SIN DEFINIR,2.552,10,2.2968,0.22968000000000002,2.06712,152,2025-05-31 00:00:00,,0,,,,,,,,,,,,,,,,
SUPOSITORIOS-CREMAS-OVULOS,7594001564027,002836,,MENTOL DAVIS PLUS 30GR,MENTOL,GENIA CARE,2.552,10,2.2968,0.22968000000000002,2.06712,247,2025-05-31 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,7594001564058,006052,,MENTOL DAVIS SPORT AEROSOL 75G,MENTOL,GENIA CARE,5.626,10,5.0692,0.50692,4.56228,153,2025-05-31 00:00:00,,0,,,,,,,,,,,,,,,,
SUPOSITORIOS-CREMAS-OVULOS,7594001564041,004040,,MENTOL DAVIS SPORT GEL 75G,MENTOL,GENIA CARE,2.61,10,2.3548,0.23548000000000002,2.11932,301,2024-11-01 00:00:00,,0,,,,,,,,,,,,,,,,
SUPOSITORIOS-CREMAS-OVULOS,7594001560388,000836,,MENTOL DAVIS UNGUENTO ORIGINAL 100 GR,MENTOL,DAVIS,1.9,10,1.71,0.171,1.539,1425,2025-08-31 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,7591012038004,007288,,MENTOL UNGUENTO X 10 GR (LYA),MENTOL,"LABORATORIOS LYA, C.A",1.8,0,1.8,0.18000000000000002,1.62,13,2024-12-01 00:00:00,,0,,,,,,,,,,,,,,,,
SUPOSITORIOS-CREMAS-OVULOS,7593090001628,004134,,MENTORUB POMADA CORPORAL MENTOLADA 15G,MENTOL-ALCANFOR-EUCALIPTO,FC PHARMA,2.378,0,2.378,0.2378,2.1402,22,2025-03-31 00:00:00,,0,,,,,,,,,,,,,,,,
SUPOSITORIOS-CREMAS-OVULOS,7593090000959,004135,,MENTORUB VASELINA CORPORAL MENTOLADA 30G,MENTOL-ALCANFOR-EUCALIPTO,FC PHARMA,3.422,0,3.422,0.34220000000000006,3.0798,25,2024-03-01 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,7593090000966,006978,,MENTORUB VASELINA CORPORAL MENTOLADA 60GR,MENTOL-ALCANFOR-EUCALIPTO,FC PHARMA,5.568,0,5.568,0.5568,5.0112,19,2024-12-30 00:00:00,,0,,,,,,,,,,,,,,,,
AMPOLLA Y SOLUCIONES,8904095433892,007722,,MEROPENEM 1GR AMP (IV) PHARMAMED,MEROPENEM,PHARMAMED,7,0,7,0.7000000000000001,6.3,9,2023-07-01 00:00:00,,0,,,,,,,,,,,,,,,,
AMPOLLA Y SOLUCIONES,7598252001843,003487,,MEROPENEM AMP I.V 1GR DISTRILAB,MEROPENEN,DISTRILAB,7,0,7,0.7000000000000001,6.3,70,2024-07-01 00:00:00,,0,,,,,,,,,,,,,,,,
AMPOLLA Y SOLUCIONES,6921875010854,001420,,MEROPENEM AMP I.V 1GR KMPLUS,MEROPENEN,REYOUNG,7,0,7,0.7000000000000001,6.3,741,2024-07-31 00:00:00,,0,,,,,,,,,,,,,,,,
AMPOLLA Y SOLUCIONES,7707264579145,000837,,MEROPENEM AMP I.V 1GR VICAR,MEROPENEN,POR DEFINIR,6.5,0,6.5,0.65,5.85,880,2023-08-01 00:00:00,,0,,,,,,,,,,,,,,,,
AMPOLLA Y SOLUCIONES,652931975676,003226,,MEROPENEM X 1 AMPOLLA I.V 500 MG EL MORRO,MEROPENEM,EL MORRO,5.2,0,5.2,0.52,4.68,872,2024-05-01 00:00:00,,0,,,,,,,,,,,,,,,,
MMQ,7592349953077,005066,,MERTHIOLATE SOLUCION INCOLORA 0.13% 60 ML,THIMEROSAL,LABORATORIOS VARGAS,4.45,0,4.45,0.44500000000000006,4.005,109,2024-06-01 00:00:00,,0,,,,,,,,,,,,,,,,
MMQ,7592349953152,005067,,MERTHIOLATE TINTURA ROJA 0.13%  60 ML,THIMEROSAL,LABORATORIOS VARGAS,3.65,0,3.65,0.365,3.285,78,2024-05-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7592601303893,007662,,MESAMESYN 3 MG - 0.02 MG X 28 TABLETAS,DROSPIRENONA - ETINILESTRADIOL,SIEGFRIED,8.34,0,8.34,0.8340000000000001,7.506,126,2025-03-01 00:00:00,,0,,,,,,,,,,,,,,,,
